ID,RA,DEC,TYPE,FLUX_m400,FLUX_m425,FLUX_m450,FLUX_m475,FLUX_m500,FLUX_m525,FLUX_m550,FLUX_m575,FLUX_m600,FLUX_m625,FLUX_m650,FLUX_m675,FLUX_m700,FLUX_m725,FLUX_m800,FLUX_m825,FLUX_m850,FLUX_m875,ELL,Re,THETA
00705,311.60867048,-1.6341905171,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9965,-9.750438226957193
00706,311.54934218,-1.6789813067,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9035,-2.283286909824268
00707,311.16080905,-1.5212811665,STAR,,,,,,,,,,,,,,,,,,,0.0,2.732,6.42317457760514
00708,310.83813725,-1.9601382886,STAR,,,,,,,,,,,,,,,,,,,0.0,3.399,13.040992396657897
00709,311.41538787,-2.0269294849,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9855,-31.349353754725996
00710,310.78728117,-1.2592136513,STAR,,,,,,,,,,,,,,,,,,,0.0,3.195,-1.3529213245735654
00711,311.4811738,-1.9335081969,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1239999999999997,-39.065113301650285
00712,311.03687437,-1.3035145261,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9615,12.771137668358515
00713,310.993054,-1.3137370368,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9675000000000002,-12.261660751664712
00714,311.0559794,-1.2869746055,STAR,,,,,,,,,,,,,,,,,,,0.0,2.952,-4.846892731760401
00715,311.54835509,-1.3777844369,STAR,,,,,,,,,,,,,,,,,,,0.0,2.873,-18.276944964530248
00716,311.57474693,-1.396484459,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9095,-25.881026410557528
00717,311.46560805,-1.3777035662,STAR,,,,,,,,,,,,,,,,,,,0.0,2.847,-28.229783818532557
00718,311.45670127,-1.4390804769,STAR,,,,,,,,,,,,,,,,,,,0.0,2.846,-20.26513445579592
00719,311.01858875,-1.8827927814,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8765,8.296132835447164
00720,311.53714126,-1.4250527457,STAR,,,,,,,,,,,,,,,,,,,0.0,2.895,-18.15591266769414
00721,311.16057878,-1.7852308828,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7960000000000003,-31.60303994477904
00722,310.84348594,-1.5450043729,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9859999999999998,-32.88982830381988
00723,311.02530813,-1.717455243,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7325,-0.7447501233670054
00724,311.65105762,-1.7608642174,STAR,,,,,,,,,,,,,,,,,,,0.0,3.056,-11.390503184994357
00725,310.90007888,-1.8156627726,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9015000000000004,-13.408793401255698
00726,310.7090215,-1.7979125954,STAR,,,,,,,,,,,,,,,,,,,0.0,3.075,-6.898734133531235
00727,311.21969708,-1.8693702322,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9859999999999998,5.614734516290199
00728,311.08229776,-1.7918146618,STAR,,,,,,,,,,,,,,,,,,,0.0,2.743,-36.50643946607846
00729,310.81575328,-1.7227221034,STAR,,,,,,,,,,,,,,,,,,,0.0,2.952,-34.67082838817016
00730,311.43676271,-1.7927804607,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8585000000000003,-28.513492619672217
00731,310.66974181,-2.0742722434,STAR,,,,,,,,,,,,,,,,,,,0.0,3.2105,-0.8946464021513164
00732,311.11890216,-2.098106514,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0229999999999997,6.823966105292537
00733,310.78278211,-2.1040278434,STAR,,,,,,,,,,,,,,,,,,,0.0,3.2045000000000003,18.138632791985074
00734,310.86655447,-2.1038019387,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1275,20.086438488650494
00735,311.40936701,-2.1569453507,STAR,,,,,,,,,,,,,,,,,,,0.0,,
00736,310.70902203,-2.1263954242,STAR,,,,,,,,,,,,,,,,,,,0.0,3.281,-8.299507516575394
00737,311.31312711,-2.1053711539,STAR,,,,,,,,,,,,,,,,,,,0.0,3.009,-22.28230786087075
00738,311.50064922,-2.1050453418,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0555,-41.883383282591474
00739,311.27609183,-1.9993507417,STAR,,,,,,,,,,,,,,,,,,,0.0,2.893,-34.352875220943865
00740,311.49329704,-1.5265999446,STAR,,,,,,,,,,,,,,,,,,,0.0,2.806,4.544333606032715
00741,311.20030958,-1.5352984556,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7595,-7.004487782117727
00742,311.51242541,-1.5838007061,STAR,,,,,,,,,,,,,,,,,,,0.0,2.6820000000000004,-1.363307674749059
00743,311.17313886,-1.6057122947,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7255000000000003,7.962717095141883
00744,311.62126647,-1.6008713074,STAR,,,,,,,,,,,,,,,,,,,0.0,2.92,-27.344671584535348
00745,311.66282686,-1.5850374562,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9684999999999997,-28.31020655592007
00746,311.40136604,-1.5836663786,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8535,-10.491747143983073
00747,311.54928539,-1.9892208743,STAR,,,,,,,,,,,,,,,,,,,0.0,3.023,-44.06091252023479
00748,311.56161157,-2.0167167689,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0575,-32.50442302626719
00749,311.43378974,-1.9671819435,STAR,,,,,,,,,,,,,,,,,,,0.0,2.941,-22.937960053492642
00750,311.38376729,-1.9064997641,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9185,-39.43094839724152
00751,310.77017834,-1.5651741289,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9204999999999997,-29.513522160562317
00752,310.66068329,-1.4248454442,STAR,,,,,,,,,,,,,,,,,,,0.0,3.026,-29.618950152097693
00753,310.90898515,-1.2671159671,STAR,,,,,,,,,,,,,,,,,,,0.0,2.997,-8.857437927848354
00754,311.43671914,-1.5239211306,STAR,,,,,,,,,,,,,,,,,,,0.0,3.073,-4.960562779079264
00755,311.16784844,-1.8604439744,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9245,54.25281488379322
00756,311.28065541,-1.9215714117,STAR,,,,,,,,,,,,,,,,,,,0.0,2.903,-23.004268347985015
00757,311.48899144,-1.7789748898,STAR,,,,,,,,,,,,,,,,,,,0.0,2.987,-29.909179011467575
00758,310.82039103,-1.7923314544,STAR,,,,,,,,,,,,,,,,,,,0.0,2.941,-33.286509878724665
00759,311.31929685,-1.9557178688,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9160000000000004,-32.624602279395596
00760,311.15010447,-1.4506868777,STAR,,,,,,,,,,,,,,,,,,,0.0,2.77,8.266513289746865
00761,311.56750152,-2.0900016361,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1675,-57.6944533549905
00762,311.44704418,-1.2640361297,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9415,-20.751301798559922
00763,310.90294291,-1.8149370846,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9405,-13.23434735521424
00764,311.30977031,-1.7976117621,STAR,,,,,,,,,,,,,,,,,,,0.0,2.936,8.830719424596536
00765,310.77894723,-1.8280682727,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9595000000000002,-18.646476616528002
00766,311.53621606,-1.7669512104,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9924999999999997,-11.214275064825154
00767,310.94451374,-1.9198511869,STAR,,,,,,,,,,,,,,,,,,,0.0,3.107,-24.994119090343375
00768,310.67557821,-1.9049380462,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0195,7.377458956908264
00769,310.6256589,-1.8387596978,STAR,,,,,,,,,,,,,,,,,,,0.0,3.069,-9.246538293233646
00770,310.75903582,-1.3832551113,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0465,-49.29138579349632
00771,310.78890155,-1.8602282891,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0295,-9.659574497699309
00772,310.68544449,-1.8214289024,STAR,,,,,,,,,,,,,,,,,,,0.0,3.386,0.4850968455752757
00773,311.41993559,-1.3481402985,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8535,-35.75283593280663
00774,311.36802091,-1.3541587786,STAR,,,,,,,,,,,,,,,,,,,0.0,2.809,-10.033510218354106
00775,311.45530874,-1.271161623,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9109999999999996,-21.01065235342753
00776,311.3031787,-1.277812027,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9210000000000003,-53.954675374348284
00777,311.25158787,-2.1316341765,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0395,19.46430921646138
00778,310.61452691,-1.8075658451,STAR,,,,,,,,,,,,,,,,,,,0.0,3.109,-5.67264813858627
00779,310.94032805,-1.6230886293,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8565,-7.521316853426433
00780,310.65619022,-2.0360372663,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1685,21.165306289130193
00781,311.42907203,-1.4787739591,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0055,29.92714762807199
00782,311.14779794,-1.4961800472,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8125,-27.606738130247642
00783,311.44836122,-1.5026330931,STAR,,,,,,,,,,,,,,,,,,,0.0,2.917,-32.801163373965586
00784,311.199658,-1.5038686684,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7795,-7.082348326625291
00785,311.37318941,-1.5038831963,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7874999999999996,8.185021275645314
00786,311.04260104,-1.5129115453,STAR,,,,,,,,,,,,,,,,,,,0.0,2.673,-28.41200913908279
00787,311.63926662,-1.5254763817,STAR,,,,,,,,,,,,,,,,,,,0.0,2.908,-1.9168705233275025
00788,311.08399953,-1.5461628713,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7935,-21.969854331439148
00789,311.32835277,-1.5497647022,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8175,-6.206485933640632
00790,311.40665333,-1.5849889041,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7809999999999997,-23.59620216729229
00791,311.09414537,-1.6021135031,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8395,-31.249609898430492
00792,311.52467478,-1.6050755372,STAR,,,,,,,,,,,,,,,,,,,0.0,2.907,-5.538729870307816
00793,311.35834522,-1.616515375,STAR,,,,,,,,,,,,,,,,,,,0.0,2.743,-20.004915074084238
00794,311.08658896,-1.6177164762,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8385,-27.352550968325854
00795,311.57163302,-1.622502501,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9059999999999997,-21.38120103339577
00796,311.52235225,-1.6256158256,STAR,,,,,,,,,,,,,,,,,,,0.0,2.95,1.9589477111327604
00797,311.55230339,-1.6463300574,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8785,-10.59695835832053
00798,311.64282431,-1.659602261,STAR,,,,,,,,,,,,,,,,,,,0.0,3.031,-53.26577262436633
00799,311.05969043,-1.6632238068,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7285000000000004,0.15147854503087566
00800,311.1047832,-1.6653069282,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8659999999999997,-37.55986112696576
00801,311.62931945,-1.6900202691,STAR,,,,,,,,,,,,,,,,,,,0.0,2.974,-10.541764040843262
00802,311.58568066,-1.7134284013,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8945,-2.8662493470022885
00803,311.06380198,-1.715138662,STAR,,,,,,,,,,,,,,,,,,,0.0,2.722,-10.981685477314901
00804,311.33044558,-1.7198419293,STAR,,,,,,,,,,,,,,,,,,,0.0,2.801,-14.747299280643073
00805,311.49404862,-1.9306589409,STAR,,,,,,,,,,,,,,,,,,,0.0,2.963,-45.43300924831152
00806,311.70252401,-1.9320704983,STAR,,,,,,,,,,,,,,,,,,,0.0,3.2295,-40.236539099401746
00807,311.40153247,-1.9376010426,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8970000000000002,-42.296716068910165
00808,311.13065803,-1.9524757719,STAR,,,,,,,,,,,,,,,,,,,0.0,2.863,-8.264885489325112
00809,310.87198954,-1.9548970739,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9825,-0.5788889780244838
00810,311.19237651,-1.9568576509,STAR,,,,,,,,,,,,,,,,,,,0.0,2.878,-36.79559000687017
00811,311.03898173,-1.9670934847,STAR,,,,,,,,,,,,,,,,,,,0.0,2.928,7.940165708193882
00812,311.15559702,-1.9757966242,STAR,,,,,,,,,,,,,,,,,,,0.0,2.825,13.562637521811588
00813,310.9229663,-1.9933764167,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9955,13.373448382642884
00814,311.42292285,-2.0022274405,STAR,,,,,,,,,,,,,,,,,,,0.0,2.864,-24.837451581072006
00815,310.8630623,-2.0033265541,STAR,,,,,,,,,,,,,,,,,,,0.0,3.043,9.33604955698959
00816,311.66619386,-2.0012659609,STAR,,,,,,,,,,,,,,,,,,,0.0,3.191,-53.60904831269847
00817,311.57539727,-2.0083678134,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0404999999999998,-45.13940519254544
00818,311.66722226,-2.0102524603,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1955,-45.15705745543277
00819,311.13629367,-2.03350883,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8674999999999997,-13.533034079691415
00820,311.63232466,-2.041504005,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1605,-48.29320661955504
00821,311.09006146,-2.0489077419,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9109999999999996,19.091473526109265
00822,311.51155834,-2.0498142174,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9695,-46.87370546665894
00823,311.6085145,-2.060800075,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0789999999999997,-48.90806710920393
00824,311.02071648,-2.0791690798,STAR,,,,,,,,,,,,,,,,,,,0.0,2.974,24.498612309671817
00825,311.2525359,-2.0800988655,STAR,,,,,,,,,,,,,,,,,,,0.0,2.948,-20.617044097693917
00826,311.58707267,-2.0964453003,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0915,-51.16531700400038
00827,311.66605896,-1.4519546121,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9885,-24.62419440609985
00828,311.68589296,-1.456478328,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9989999999999997,-5.603668191782459
00829,311.06313878,-1.4658559217,STAR,,,,,,,,,,,,,,,,,,,0.0,2.771,-46.09385555025459
00830,311.52664261,-2.1072433896,STAR,,,,,,,,,,,,,,,,,,,0.0,3.052,-40.66006551515595
00831,311.3739122,-1.6171062647,STAR,,,,,,,,,,,,,,,,,,,0.0,3.193,7.977319735511142
00832,311.37020557,-1.6153926312,STAR,,,,,,,,,,,,,,,,,,,0.0,2.943,41.549232960509784
00833,310.89939009,-1.7341927239,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7809999999999997,-29.70830360650945
00834,310.55828315,-1.7892130873,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0614999999999997,-10.918907978030385
00835,310.77863735,-2.120051837,STAR,,,,,,,,,,,,,,,,,,,0.0,3.2009999999999996,4.534542237961898
00836,310.77725344,-1.7253845291,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8745000000000003,-29.780351734744624
00837,310.85295516,-1.67244517,STAR,,,,,,,,,,,,,,,,,,,0.0,2.803,-7.892787408046399
00838,310.80778247,-1.716822259,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9245,-14.74029795720739
00839,311.36655885,-2.1401127215,STAR,,,,,,,,,,,,,,,,,,,0.0,3.197,12.941206361318317
00840,310.57298504,-1.7739805203,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0625,-17.510849731511826
00841,310.62940891,-1.4551499779,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0469999999999997,-45.7681558839044
00842,310.72401208,-1.4607003174,STAR,,,,,,,,,,,,,,,,,,,0.0,2.958,-19.34325023019154
00843,310.68722147,-1.9885426979,STAR,,,,,,,,,,,,,,,,,,,0.0,3.2365000000000004,2.3000300249195993
00844,310.81143423,-1.9763166875,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0435,17.81169478725
00845,310.67163801,-2.0077649649,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1645,-0.641378779184914
00846,310.79010486,-2.0373359508,STAR,,,,,,,,,,,,,,,,,,,0.0,3.122,3.81702757204245
00847,310.56768393,-1.5040045282,STAR,,,,,,,,,,,,,,,,,,,0.0,3.349,-71.54705675053616
00848,310.85272932,-1.4902147691,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9335,-32.42174393495568
00849,310.58964375,-1.6802227179,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0795,-25.148627898814464
00850,310.95696715,-1.3722137911,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0605,51.77444951199102
00851,310.61121568,-1.7496827165,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0595,-12.060523241015517
00852,310.97183747,-1.3460145734,STAR,,,,,,,,,,,,,,,,,,,0.0,2.862,-20.392942650735673
00853,311.11723955,-2.1541620341,STAR,,,,,,,,,,,,,,,,,,,0.0,2.592,10.05
00854,311.32887516,-1.32069338,STAR,,,,,,,,,,,,,,,,,,,0.0,3.01,-51.79235676988497
00855,311.51652878,-2.1461277675,STAR,,,,,,,,,,,,,,,,,,,0.0,3.481,7.19489183913424
00856,310.80014558,-1.2731924148,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1935000000000002,-18.96727007390379
00857,310.96611882,-2.1389747338,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1295,5.865512152481697
00858,311.42492363,-2.1211649806,STAR,,,,,,,,,,,,,,,,,,,0.0,2.995,-45.57275268676652
00859,310.91584108,-1.3776559631,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9335,-22.98119147842727
00860,310.64363962,-1.3638312641,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0945,15.420914464263909
00861,311.57407585,-1.3631898637,STAR,,,,,,,,,,,,,,,,,,,0.0,2.891,-11.918294623486815
00862,311.41742951,-2.0389802609,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9975,-39.26268223334777
00863,310.78812971,-1.2521466926,STAR,,,,,,,,,,,,,,,,,,,0.0,3.532,-5.718102083389813
00864,311.28684552,-2.1250352172,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9685,-31.658577183508285
00865,310.96310177,-2.1341082567,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0215,-5.934582392150104
00866,311.48296227,-2.1334418854,STAR,,,,,,,,,,,,,,,,,,,0.0,3.295,-28.45407456574756
00867,310.98515517,-2.1449364753,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0374999999999996,-16.057892064403475
00868,311.40627571,-2.1437935531,STAR,,,,,,,,,,,,,,,,,,,0.0,3.1805,-9.247386510804333
00869,311.16678711,-2.1416118332,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0164999999999997,-1.7895474927574901
00870,311.54907462,-1.7487419447,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9595000000000002,-26.461014212873767
00871,310.669877,-1.4500172838,STAR,,,,,,,,,,,,,,,,,,,0.0,3.0715,-25.017175348824576
00872,311.15617158,-1.7252035765,STAR,,,,,,,,,,,,,,,,,,,0.0,2.848,6.42074318148043
00873,311.52399006,-1.7346362581,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9295,-32.8285481970334
00874,310.96459508,-1.424991468,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8200000000000003,-24.80238514992891
00875,311.48321832,-1.8331610167,STAR,,,,,,,,,,,,,,,,,,,0.0,2.875,-29.290768821067257
00876,311.41293364,-1.827659814,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8385,-31.760325187156983
00877,311.00511079,-1.769067103,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7695,-7.644669962563891
00878,311.17730816,-1.7642992582,STAR,,,,,,,,,,,,,,,,,,,0.0,2.6784999999999997,-12.250087299124182
00879,310.96804887,-1.8835905714,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8365,-12.88646999490428
00880,311.44202325,-1.8851186801,STAR,,,,,,,,,,,,,,,,,,,0.0,2.945,-31.50248089215133
00881,311.18396218,-1.889467851,STAR,,,,,,,,,,,,,,,,,,,0.0,2.795,0.9190412801390434
00882,311.04869792,-1.4362564186,STAR,,,,,,,,,,,,,,,,,,,0.0,2.92,-67.75576342865283
00883,311.29028739,-1.3061036248,STAR,,,,,,,,,,,,,,,,,,,0.0,3.4480000000000004,46.658433478757274
00884,311.02444374,-1.4259881636,STAR,,,,,,,,,,,,,,,,,,,0.0,2.755,-32.24280598567344
00885,311.35140312,-1.2926517658,STAR,,,,,,,,,,,,,,,,,,,0.0,2.963,-2.6034039401662543
00886,311.41258814,-1.2816396389,STAR,,,,,,,,,,,,,,,,,,,0.0,2.9165,-21.054076428452213
00887,311.16003856,-1.4045254139,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8040000000000003,-19.684347600113966
00888,311.23082655,-1.4067319315,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8155,-14.57493972815088
00889,311.12211103,-1.320416579,STAR,,,,,,,,,,,,,,,,,,,0.0,2.8665000000000003,-11.619275432423622
00890,311.0567337,-1.3701306491,STAR,,,,,,,,,,,,,,,,,,,0.0,2.7695,26.58072719918851
00891,311.156511565,-1.72014039582,STAR,,,,,,,,,,,,,,,,,,,0.0,10.588000000000001,40.523151901294305
00892,311.15564,-1.720341,EXP,,,,,,,,,,,,,,,,,,,0.2634117901325226,10.588000000000001,40.523151901294305
