ra,dec,coord,filter,exptime,obsdate,mjd,jd,seeing,depth,observatory,telname,zp_err,MAGSKY_AUTO,MAGERR_AUTO,ZPERR_AUTO,MAGSKY_APER,MAGERR_APER,ZPERR_APER,MAGSKY_APER_1,MAGERR_APER_1,ZPERR_APER_1,MAGSKY_APER_2,MAGERR_APER_2,ZPERR_APER_2,MAGSKY_APER_3,MAGERR_APER_3,ZPERR_APER_3,MAGSKY_APER_4,MAGERR_APER_4,ZPERR_APER_4,path,target_img,catalog_type,fov_ra,fov_dec,objname,aperture_diameter_arcsec
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-02T07:35:18.667,60767.316188275465,2460767.8161882753,2.383600000000377,18.448977370388732,7DT,7DT07,0.03577040105672513,14.177955716644064,0.0093,0.03577040105672513,14.172377967091426,0.0095,0.02783806087589048,14.181199583003608,0.0093,0.029109920472628156,14.182385399974219,0.0094,0.03373076879372501,14.182693209108777,0.0093,0.03106266913318065,14.18302499698574,0.0094,0.03449661935755519,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250402_073333_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250402_073333_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-03T05:40:34.000,60768.23650462963,2460768.7365046297,2.1008000000003326,18.889048549530898,7DT,7DT07,0.032523207551139716,14.016839521428231,0.0083,0.032523207551139716,14.020706376049683,0.0086,0.02898111192148241,14.027828997187253,0.0083,0.029927729236189325,14.029722393250637,0.0083,0.034318007662017785,14.028437973520253,0.0083,0.030854436129156698,14.029692616746326,0.0083,0.034418692271190036,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250403_053849_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250403_053849_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-04T05:34:32.333,60769.23231866898,2460769.732318669,2.446725000000387,18.9975544580719,7DT,7DT07,0.03729768812846905,13.867217899575119,0.0077,0.03729768812846905,13.854409517106905,0.008,0.031580511996702317,13.86997945470852,0.0078,0.025212104354607492,13.878155701760962,0.0077,0.03477504181125176,13.871840084555053,0.0077,0.0258408958505453,13.877655701760963,0.0077,0.03534551443262554,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250404_053247_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250404_053247_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-05T04:11:49.333,60770.17487653935,2460770.6748765395,2.348250000000372,18.921587359856616,7DT,7DT07,0.03345704709886618,13.752478443550894,0.0076,0.03345704709886618,13.778777363428864,0.0081,0.03294502789128182,13.773817899575118,0.0077,0.030679673234603584,13.773741763693927,0.0076,0.033842025581140564,13.773622617152169,0.0077,0.031427235383894185,13.773597183461966,0.0076,0.03374735396576125,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250405_040930_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250405_040930_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-06T04:03:38.667,60771.16919753472,2460771.6691975347,3.5804500000005666,18.618223112676816,7DT,7DT07,0.0463467440880033,13.671805598942285,0.0076,0.0463467440880033,13.71877292507532,0.0088,0.055182833544098996,13.699802244576079,0.0079,0.03973207726656315,13.6867766074805,0.0076,0.041120106039511176,13.69875246323099,0.0079,0.03786272865510179,13.68696991257989,0.0076,0.0412430322004216,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250406_040153_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250406_040153_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-07T04:02:13.667,60772.16821373843,2460772.6682137386,3.083025000000488,18.543959406200376,7DT,7DT07,0.0407629600457142,13.628712990008642,0.0073,0.0407629600457142,13.645308766810624,0.008,0.04217153615028077,13.641948852338663,0.0074,0.03592492580506508,13.639422494562263,0.0072,0.04087810821889639,13.641897183461964,0.0074,0.03603637131841329,13.64009269421765,0.0073,0.04105916029053499,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250407_035956_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250407_035956_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-08T03:51:04.000,60773.160462962966,2460773.660462963,2.535100000000401,18.321824211453787,7DT,7DT07,0.042484807491913926,13.579384571540931,0.0073,0.042484807491913926,13.625531866803255,0.0077,0.048000495382865285,13.604667736739708,0.0073,0.03492870859497914,13.597843210784102,0.0073,0.03931208715087255,13.602343564442569,0.0073,0.035120432265492656,13.595962340699977,0.0073,0.040873156682587265,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250408_034919_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250408_034919_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-09T03:55:46.333,60774.163730706015,2460774.663730706,2.913850000000461,18.263450293939414,7DT,7DT07,0.04528576594812519,13.567588548087354,0.0073,0.04528576594812519,13.581191929145097,0.0077,0.03921540852994613,13.5769766074805,0.0073,0.03951810277507037,13.57338658961507,0.0073,0.0405579213988873,13.576829122611374,0.0073,0.0390512780984755,13.573249789811856,0.0073,0.04217568675770742,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250409_035256_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250409_035256_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-10T03:46:56.000,60775.15759259259,2460775.6575925928,3.555200000000563,18.021188172875572,7DT,7DT07,0.04680995845394049,13.530202173409533,0.0078,0.04680995845394049,13.551938918482636,0.0085,0.03975169123909893,13.543552956269396,0.0078,0.035421138235033074,13.539090652312725,0.0077,0.03860280267657314,13.541279335972048,0.0077,0.03595131016531006,13.539786987886572,0.0077,0.04067870994022702,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250410_034511_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250410_034511_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-12T03:44:36.000,60777.15597222222,2460777.6559722223,2.8002250000004434,17.64253138545252,7DT,7DT07,0.04728521022113316,13.52748691916722,0.0081,0.04728521022113316,13.532531737357488,0.008,0.03115980139636831,13.532384853793516,0.0078,0.03087089904780402,13.533014056953228,0.0082,0.04504880250744127,13.533521032650238,0.0078,0.03199073892333592,13.534731737357488,0.0083,0.04536591288827465,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250412_034219_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250412_034219_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-19T03:09:40.667,60784.13172068287,2460784.631720683,2.3356250000003698,18.142784740557417,7DT,7DT07,0.03469208724848351,13.96433733100116,0.0108,0.03469208724848351,14.021163946299279,0.0112,0.051262181566967734,13.989531866803254,0.0107,0.04381319740929305,13.982642508998083,0.0109,0.04416015284746286,13.9893820486871,0.0107,0.04339353060371853,13.983384333878371,0.0109,0.04517285072928898,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250419_030754_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250419_030754_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-20T04:41:49.000,60785.195706018516,2460785.6957060187,2.5048000000003965,17.20048859901823,7DT,7DT07,0.04885726874337025,13.992644400769333,0.0178,0.04885726874337025,14.066650847318405,0.0173,0.04685958065756559,14.024773880262227,0.0171,0.04203270974457962,14.01201854922428,0.0183,0.04686588063924033,14.022095317001321,0.0171,0.044226992161681175,14.011162881550433,0.0184,0.0473113482183082,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250420_044003_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250420_044003_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-21T03:39:07.000,60786.15216435185,2460786.6521643517,3.2572500000005156,19.015312218616756,7DT,7DT07,0.0392755601218966,14.015128492604564,0.0085,0.0392755601218966,13.998578417808604,0.0095,0.02971376144002195,14.01167464522441,0.0088,0.03065007753440717,14.020168303956886,0.0085,0.03554585190386143,14.013641047203722,0.0087,0.030914002533478115,14.020168581862883,0.0085,0.03632216883198433,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250421_033721_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250421_033721_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-22T03:34:45.000,60787.14913194445,2460787.6491319444,2.4139000000003823,19.035205387336365,7DT,7DT07,0.03121041155659525,14.026607883347909,0.0085,0.03121041155659525,14.02321479340737,0.0089,0.029853089810766276,14.033221678825887,0.0086,0.029603700704978943,14.036819439389014,0.0085,0.031046404467380564,14.033776305127848,0.0085,0.03021722740002655,14.036794917328896,0.0085,0.031882084109509864,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250422_033259_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250422_033259_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-23T03:32:52.000,60788.147824074076,2460788.647824074,2.4240000000003836,18.979191130730207,7DT,7DT07,0.038681447823977,14.032166769909308,0.0086,0.038681447823977,14.051620628247932,0.0092,0.036067146780947724,14.047976151068985,0.0087,0.03040894098100711,14.04610326255024,0.0086,0.03870159396383113,14.04700802040233,0.0087,0.031224456120928133,14.046449428357414,0.0086,0.03873597187594806,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250423_033106_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250423_033106_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-24T03:20:00.667,60789.1388966088,2460789.6388966087,2.1437250000003396,18.783232150842434,7DT,7DT07,0.04820806896910371,14.004229055765864,0.0101,0.04820806896910371,14.061836122855143,0.0112,0.03722673252652194,14.05187815818256,0.0105,0.03432683767616446,14.048245200967257,0.0102,0.040394338702059704,14.051632445742326,0.0104,0.034810479806287625,14.047570054819774,0.0101,0.040986729318592006,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250424_031814_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250424_031814_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-25T03:17:53.333,60790.13742283565,2460790.6374228355,2.287650000000362,18.920246841976713,7DT,7DT07,0.03328507890271326,14.04511652418711,0.0087,0.03328507890271326,14.06889138354128,0.0092,0.0354913253696332,14.06120594633596,0.0088,0.03160723814333781,14.06208949511489,0.0087,0.034350155167861086,14.061741781447239,0.0087,0.0312176951639561,14.06061387018741,0.0087,0.034165562862645146,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250425_031608_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250425_031608_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-26T03:16:25.667,60791.13640818287,2460791.636408183,2.136150000000338,18.89049686059085,7DT,7DT07,0.03564837817990445,14.067866616894,0.0087,0.03564837817990445,14.07218953649445,0.009,0.03370909900606835,14.072942118054812,0.0088,0.03269329978115116,14.07830764601399,0.0088,0.03869053163987347,14.075168491303575,0.0087,0.03295795331680251,14.078326015488539,0.0088,0.038887119119168256,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250426_031440_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250426_031440_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-27T06:48:00.667,60792.28334105324,2460792.7833410534,2.0452500000003235,19.078516301828984,7DT,7DT07,0.030518210202760434,14.065246101672008,0.0085,0.030518210202760434,14.068818145234168,0.0089,0.02844225519294078,14.075159564639849,0.0086,0.02556415046223727,14.077521872811207,0.0085,0.027733173529874786,14.07629005093668,0.0085,0.02621320048350565,14.078201222543461,0.0085,0.02772630420825337,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250427_064615_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250427_064615_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-29T06:22:22.667,60794.265540127315,2460794.765540127,1.9846500000003142,18.647751674092397,7DT,7DT07,0.03853986629793131,14.110327876931043,0.0118,0.03853986629793131,14.121452421485754,0.0123,0.03222565016836237,14.119925920880245,0.0119,0.02980004620432673,14.12294809994194,0.0118,0.03580670658829805,14.120058547169139,0.0118,0.031435130987218354,14.1231883672056,0.0118,0.036152558856158326,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250429_062037_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250429_062037_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-04-30T03:03:03.667,60795.12712577546,2460795.6271257754,3.070400000000486,19.009314545475924,7DT,7DT07,0.04050917147994124,14.18050726165574,0.0093,0.04050917147994124,14.194216059332932,0.0105,0.042297380297219925,14.183326466590703,0.0096,0.03377025280114828,14.185177519130253,0.0093,0.03460138801868664,14.183876957297876,0.0096,0.03357717082153036,14.185423823404507,0.0093,0.03406187566318802,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250430_030118_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250430_030118_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-02T02:49:56.000,60797.11800925926,2460797.6180092595,3.1158500000004934,18.939342001441464,7DT,7DT07,0.04005981715190847,14.316656962523012,0.0101,0.04005981715190847,14.333236007917218,0.0114,0.04534232431890088,14.322687774622322,0.0104,0.037509471329865436,14.321318740982955,0.0101,0.03651455767458061,14.320236771881913,0.0103,0.036838708772543825,14.322448999235649,0.0101,0.037462945193566015,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250502_024811_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250502_024811_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-03T02:49:00.333,60798.11736496528,2460798.6173649654,2.979500000000472,18.847557398317633,7DT,7DT07,0.041495524420442687,14.411408583436588,0.0105,0.041495524420442687,14.409390547226629,0.0115,0.035335160887764595,14.408321032650244,0.0107,0.03220365103741062,14.411583215232818,0.0105,0.03585815894792673,14.409168010983574,0.0106,0.03317870263776974,14.41265391686651,0.0105,0.03580495451413128,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250503_024715_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250503_024715_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-04T02:40:54.667,60799.11174383102,2460799.611743831,2.5250000000003996,18.7980647595758,7DT,7DT07,0.04062762499201245,14.500938948930855,0.011,0.04062762499201245,14.501099147705371,0.0116,0.032066753337586774,14.50214346222519,0.011,0.032609406967996454,14.501847415381384,0.011,0.03685291044270098,14.501481418603541,0.011,0.031715030628421834,14.500895150531123,0.011,0.03755433667008525,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250504_023909_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250504_023909_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-05T02:36:15.000,60800.108506944445,2460800.6085069445,2.426525000000384,18.654947215690513,7DT,7DT07,0.04361040189424352,14.620618610088473,0.0119,0.04361040189424352,14.629709094022154,0.0123,0.037733705133632854,14.623436001078781,0.0118,0.03740778817406195,14.622668491303573,0.012,0.04716719971473563,14.621821038527836,0.0118,0.038086563814656735,14.622468491303573,0.012,0.04773413270055969,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250505_023430_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250505_023430_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-06T02:31:02.667,60801.104891979165,2460801.604891979,2.5300500000004003,18.52084234934576,7DT,7DT07,0.043509004641065906,14.730943210784105,0.0128,0.043509004641065906,14.71298915101182,0.013,0.036778064651732396,14.715848117382423,0.0126,0.03278933408995039,14.731821811548711,0.0131,0.04363669428458737,14.71710250186846,0.0126,0.033294421802054566,14.732934339705292,0.0132,0.044740548875270306,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250506_022917_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250506_022917_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-07T02:32:26.333,60802.10586033565,2460802.6058603358,2.4618750000003895,18.467086008747977,7DT,7DT07,0.039873417435263306,14.819656962523013,0.0134,0.039873417435263306,14.801465627812734,0.0134,0.033745972822584035,14.809281050695802,0.0132,0.034397917681651013,14.814058623405197,0.0138,0.03567475958298836,14.811382844624356,0.0132,0.03481869495291286,14.81278510025692,0.0139,0.03682273637713056,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250507_023041_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250507_023041_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-08T02:33:09.333,60803.106358020836,2460803.606358021,2.0250500000003204,17.501872817517146,7DT,7DT07,0.044753998218308715,14.91756573470925,0.0201,0.044753998218308715,14.899672159016566,0.0192,0.042606322677846156,14.905626516121128,0.0209,0.04732119154950213,14.908360252952278,0.0244,0.0523052959993946,14.908509767592045,0.0212,0.04801575704684132,14.90810772401481,0.0247,0.054645476309430854,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250508_023124_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250508_023124_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-09T02:19:47.667,60804.097079479165,2460804.597079479,4.052625000000641,18.031170225325923,7DT,7DT07,0.04336752088906925,14.96761862804834,0.0197,0.04336752088906925,14.955804846163382,0.0187,0.03256798440450024,14.963576607480503,0.0174,0.029122700217127186,14.966419808904737,0.0182,0.03412612701807469,14.964457432017781,0.0174,0.028392791972850877,14.965709148256726,0.0183,0.03524386950558785,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250509_021730_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250509_021730_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-10T02:23:26.333,60805.099610335645,2460805.5996103357,2.7118500000004295,18.01692641457205,7DT,7DT07,0.045483068751539915,15.027143599933888,0.0184,0.045483068751539915,15.015406747255923,0.0168,0.035267885988480796,15.022563974327962,0.0169,0.03708558473644796,15.025502763690396,0.0187,0.04192234675722223,15.024563974327961,0.0171,0.03788159939801917,15.023257356217755,0.0188,0.04244160239369922,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250510_022141_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250510_022141_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,600.0,2025-05-17T04:07:54.333,60812.17215663195,2460812.672156632,3.60065000000057,18.573787074490276,7DT,7DT07,0.04047397787458702,15.404931780327292,0.0199,0.04047397787458702,15.416447408958604,0.0204,0.06773780060753473,15.404447408958605,0.019,0.043776933796976336,15.40135257564332,0.0196,0.03862752830882106,15.40422523364491,0.019,0.04194042988627663,15.400865385676765,0.0197,0.037969804652927076,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250517_014451_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250517_014451_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-29T01:06:27.333,60824.0461496875,2460824.5461496874,2.418950000000383,18.886552367834053,7DT,7DT07,0.03484746048682201,15.910583639861548,0.0225,0.03484746048682201,15.886666124604044,0.0223,0.031494706917779385,15.895862909673813,0.0223,0.03154796675891186,15.905225958768964,0.0238,0.03395045014267419,15.897711695635424,0.0224,0.031152080680211285,15.905913548762118,0.0239,0.035524123942727984,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250529_010410_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250529_010410_m650_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m650,300.0,2025-05-30T00:54:23.667,60825.037773923614,2460825.5377739235,2.0048500000003173,18.947377715928997,7DT,7DT07,0.029658843623302324,15.93281950193138,0.0225,0.029658843623302324,15.93184687691493,0.0224,0.032683201762168504,15.925203262550236,0.0224,0.02986422798582343,15.925308945255006,0.0237,0.0355524319160151,15.92390224457608,0.0225,0.03106091615812791,15.925878618489902,0.0238,0.035376182911493116,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250530_005238_m650_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT07/m650/calib_7DT07_T22956_20250530_005238_m650_100.com.fits,all,1.431,0.954,T22956,None
