RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
55.864952,69.993431,0.155,0.173,20122728,5,29,0.438,0.201,12.132,0.093,12.571,0.178,12.431,0.039,12.130,0.028,12.031,0.025
55.839946,69.998512,0.310,0.269,20152678,4,25,1.665,0.176,14.681,0.089,16.346,0.152,15.567,0.048,14.159,0.032,13.461,0.042
55.831344,70.013249,0.553,0.713,20152678,4,18,1.155,0.121,15.983,0.065,17.138,0.102,16.634,0.053,15.651,0.077,15.113,0.066
55.854331,70.005595,0.487,0.572,20152678,4,25,1.144,0.187,15.724,0.139,16.868,0.126,16.359,0.030,15.362,0.028,14.932,0.045
55.937844,69.999100,0.235,0.122,20122728,5,29,0.425,0.194,10.249,0.102,10.674,0.165,10.583,0.145,10.202,0.036,10.113,0.025
55.990536,69.999903,0.386,0.295,20152678,4,19,1.153,0.224,15.154,0.103,16.308,0.198,15.783,0.057,14.827,0.041,14.297,0.014
55.909992,70.004032,0.200,0.111,20152678,4,25,0.883,0.211,13.859,0.111,14.742,0.180,14.379,0.035,13.640,0.029,13.303,0.033
55.949728,70.016266,0.936,0.995,20152678,4,18,1.229,0.158,16.218,0.062,17.447,0.146,16.899,0.049,15.895,0.053,15.330,0.043
55.899327,70.018265,0.746,0.817,20152678,3,19,0.967,0.304,15.693,0.132,16.659,0.274,16.243,0.062,15.375,0.036,14.960,0.068
55.927298,70.018533,1.011,1.239,20152678,3,8,1.323,0.000,16.563,0.000,17.886,0.000,17.252,0.038,16.252,0.136,15.869,0.255
55.941867,70.048430,0.219,0.275,20152678,4,25,1.634,0.197,14.959,0.108,16.593,0.165,15.825,0.041,14.437,0.044,13.670,0.012
55.547286,69.952654,0.342,0.501,20122728,5,27,1.211,0.190,14.210,0.111,15.421,0.154,14.871,0.053,13.821,0.036,13.277,0.031
55.532250,69.943642,0.322,0.281,20152678,4,25,1.121,0.230,14.694,0.111,15.815,0.201,15.332,0.042,14.370,0.034,13.910,0.042
55.681680,69.965727,0.811,0.654,20152678,4,19,1.422,0.169,16.254,0.165,17.676,0.034,16.899,0.022,15.725,0.050,15.175,0.063
55.718394,69.984380,0.360,0.378,20152678,4,25,1.133,0.201,15.143,0.088,16.276,0.181,15.807,0.054,14.743,0.019,14.242,0.093
55.650319,69.993714,0.682,0.557,20152678,4,18,1.258,0.215,15.814,0.085,17.072,0.198,16.457,0.065,15.473,0.062,14.979,0.081
55.602055,70.003739,0.406,0.841,20152678,3,10,1.295,0.000,15.998,0.000,17.293,0.000,16.953,0.093,15.648,0.058,14.840,0.006
55.580396,70.023224,0.233,0.162,20122728,5,27,1.691,0.200,13.202,0.104,14.893,0.170,14.117,0.036,12.662,0.035,11.942,0.037
55.608185,70.023821,0.745,0.754,20152678,4,15,1.498,0.000,16.397,0.000,17.895,0.000,17.104,0.079,15.729,0.045,14.986,0.052
55.525069,70.038508,0.219,0.215,20152678,4,25,1.043,0.190,14.611,0.101,15.655,0.160,15.225,0.039,14.302,0.044,13.823,0.027
55.535851,70.031552,0.451,0.655,20152678,4,23,1.578,0.173,15.396,0.142,16.975,0.099,16.230,0.036,14.878,0.030,14.107,0.058
55.832407,70.040036,0.732,0.885,20152678,4,23,0.837,0.284,16.063,0.098,16.900,0.267,16.551,0.071,15.875,0.067,15.554,0.056
55.685088,70.020576,0.376,0.353,20152678,4,25,1.105,0.194,15.142,0.116,16.247,0.155,15.749,0.054,14.791,0.034,14.335,0.066
55.743779,70.020707,0.241,0.337,20152678,4,25,1.089,0.191,14.781,0.110,15.870,0.157,15.401,0.038,14.440,0.027,14.007,0.027
55.887569,70.061517,0.546,0.526,20152678,4,19,1.772,0.129,16.194,0.108,17.966,0.071,17.137,0.072,15.579,0.034,14.757,0.046
55.942111,70.066975,0.214,0.309,20122728,5,27,0.926,0.196,13.630,0.099,14.556,0.169,14.177,0.046,13.385,0.030,12.994,0.022
55.819741,70.079957,0.577,0.404,20122728,2,9,1.236,0.000,16.343,0.000,17.579,0.000,17.145,0.051,16.102,0.045,15.773,0.000
55.826589,70.054648,0.133,0.153,20152678,4,25,1.065,0.196,13.958,0.090,15.023,0.174,14.583,0.037,13.661,0.027,13.194,0.022
55.931900,70.106614,0.312,0.535,20152678,4,23,1.348,0.180,15.328,0.104,16.676,0.147,16.104,0.037,14.937,0.037,14.339,0.043
55.712110,70.080187,0.609,0.574,20152678,4,23,1.179,0.212,15.822,0.104,17.001,0.185,16.498,0.054,15.439,0.046,14.874,0.080
55.724754,70.074253,0.721,0.700,20152678,4,15,0.978,0.152,16.349,0.080,17.327,0.130,16.927,0.032,16.002,0.042,15.548,0.000
55.740085,70.057077,0.668,0.542,20152678,4,25,1.262,0.245,15.669,0.131,16.931,0.207,16.370,0.062,15.247,0.036,14.690,0.101
55.728603,70.096576,0.220,0.263,20152678,4,25,1.092,0.198,14.242,0.092,15.333,0.175,14.866,0.037,13.933,0.040,13.432,0.051
56.153566,69.986195,0.590,0.687,20152678,4,25,1.252,0.174,15.972,0.073,17.224,0.158,16.705,0.082,15.574,0.060,15.017,0.060
56.183170,70.026001,0.945,0.465,20122728,2,6,1.191,0.183,17.068,0.000,18.259,0.183,17.927,0.000,16.700,0.000,16.087,0.190
56.233503,70.029036,0.528,0.480,20152678,4,25,1.054,0.167,15.923,0.145,16.976,0.083,16.578,0.046,15.497,0.040,14.975,0.086
56.127689,70.034887,0.182,0.222,20152678,4,25,1.040,0.187,14.425,0.099,15.465,0.159,15.013,0.038,14.144,0.022,13.696,0.054
56.158415,70.038979,0.568,0.416,20152678,4,23,1.108,0.238,15.590,0.051,16.698,0.232,16.194,0.044,15.183,0.048,14.647,0.046
56.164792,70.031798,0.314,0.242,20152678,4,25,1.264,0.209,14.751,0.113,16.015,0.176,15.457,0.049,14.359,0.039,13.811,0.031
56.183352,70.066240,0.408,0.514,20152678,4,25,1.015,0.185,15.405,0.129,16.420,0.133,16.006,0.038,15.141,0.020,14.712,0.057
56.277430,70.062920,0.207,0.164,20152678,4,25,1.078,0.199,14.131,0.091,15.209,0.177,14.756,0.031,13.834,0.035,13.396,0.034
56.378888,70.079510,0.157,0.135,20122728,5,27,1.065,0.210,13.168,0.100,14.234,0.185,13.798,0.036,12.865,0.031,12.397,0.035
56.344354,70.068428,0.922,0.824,20152678,2,5,1.247,0.143,16.401,0.000,17.649,0.143,17.218,0.000,16.154,0.000,15.391,0.000
56.261627,70.062780,0.759,0.560,20152678,3,9,1.201,0.000,16.149,0.000,17.350,0.000,16.582,0.056,15.594,0.098,15.243,0.000
56.284739,70.097601,0.699,0.758,20152678,4,14,1.482,0.000,16.169,0.000,17.650,0.000,17.164,0.069,15.716,0.020,15.077,0.142
56.060380,70.042487,0.127,0.166,20152678,4,25,1.039,0.178,13.956,0.095,14.995,0.151,14.577,0.043,13.633,0.029,13.243,0.023
56.065924,70.048540,0.332,0.418,20152678,4,15,1.790,0.000,15.213,0.000,17.003,0.000,16.067,0.045,14.610,0.045,13.896,0.031
56.120449,70.060807,0.598,1.051,20152678,2,10,1.128,0.166,16.272,0.017,17.400,0.165,17.081,0.142,15.994,0.006,15.345,0.017
56.176015,70.122082,0.441,0.376,20152678,4,25,1.247,0.181,15.331,0.082,16.578,0.162,16.037,0.050,14.955,0.037,14.425,0.049
56.195932,70.129547,0.274,0.400,20152678,4,25,1.201,0.177,15.072,0.085,16.274,0.155,15.730,0.044,14.735,0.064,14.230,0.057
56.498928,70.133289,0.553,0.505,20152678,4,23,1.380,0.114,15.325,0.059,16.706,0.098,16.123,0.064,14.918,0.049,14.262,0.044
56.372409,70.097848,0.145,0.244,20122728,5,27,0.940,0.211,13.671,0.094,14.611,0.189,14.223,0.030,13.440,0.028,13.029,0.036
56.401194,70.116566,0.762,0.799,20152678,4,14,1.256,0.000,16.460,0.000,17.716,0.000,17.189,0.062,16.059,0.059,15.448,0.145
56.575648,70.135707,0.148,0.168,20152678,4,25,1.091,0.187,14.048,0.102,15.140,0.156,14.665,0.034,13.745,0.032,13.294,0.034
56.590470,70.150561,1.151,0.099,20152678,3,10,1.288,0.104,14.284,0.091,15.572,0.050,14.903,0.000,13.915,0.000,13.463,0.023
56.502056,70.158408,0.568,0.624,20152678,2,9,1.071,0.171,16.792,0.000,17.863,0.171,17.564,0.036,16.426,0.042,16.138,0.000
56.574720,70.193820,0.507,0.743,20152678,3,14,1.495,0.149,16.525,0.000,18.019,0.149,17.224,0.078,16.017,0.051,15.423,0.115
56.329700,70.147203,0.588,0.808,20152678,3,15,1.087,0.154,15.687,0.065,16.774,0.140,16.333,0.066,15.378,0.043,14.845,0.079
56.380942,70.165910,0.526,0.783,20152678,4,19,1.481,0.087,16.327,0.087,17.808,0.000,17.031,0.035,15.669,0.024,15.042,0.093
56.389326,70.190166,0.952,0.955,20152678,3,14,0.988,0.197,16.358,0.118,17.346,0.158,17.061,0.066,16.091,0.082,15.829,0.006
56.458050,70.201770,0.483,0.521,20152678,4,25,1.143,0.221,15.361,0.113,16.504,0.190,16.039,0.030,15.002,0.048,14.549,0.047
56.465758,70.174765,0.554,0.588,20152678,4,25,1.138,0.271,15.679,0.147,16.817,0.227,16.329,0.043,15.345,0.014,14.856,0.068
56.521300,70.206017,0.295,0.220,20122728,5,29,0.851,0.203,12.834,0.094,13.686,0.180,13.340,0.028,12.637,0.025,12.333,0.031
56.561760,70.224564,0.987,1.000,20152678,2,9,1.276,0.222,16.372,0.148,17.648,0.165,16.941,0.008,15.778,0.101,15.120,0.055
56.571870,70.207880,0.649,0.582,20152678,4,16,1.493,0.156,16.115,0.014,17.607,0.155,16.923,0.080,15.475,0.074,14.741,0.103
56.456568,70.222063,0.555,0.515,20152678,4,19,1.176,0.111,15.895,0.037,17.072,0.105,16.578,0.061,15.477,0.054,14.929,0.118
56.462778,70.209513,0.577,0.578,20152678,4,20,1.705,0.198,15.917,0.174,17.621,0.093,16.872,0.059,15.359,0.033,14.606,0.082
56.031735,70.102748,0.821,0.591,20152678,4,17,0.984,0.152,16.205,0.133,17.188,0.073,16.755,0.095,15.743,0.088,15.194,0.076
55.986939,70.139056,0.077,0.146,20122728,5,29,0.988,0.199,11.067,0.103,12.055,0.170,11.644,0.031,10.805,0.034,10.457,0.028
56.043697,70.146735,1.002,0.369,20152678,4,23,1.065,0.246,15.164,0.106,16.229,0.222,15.780,0.054,14.810,0.060,14.327,0.043
56.108657,70.128477,0.525,0.587,20152678,4,23,1.023,0.246,15.571,0.134,16.594,0.206,16.174,0.058,15.214,0.042,14.788,0.059
56.119489,70.147470,0.472,0.341,20152678,4,25,1.083,0.251,15.435,0.099,16.518,0.230,16.057,0.054,15.124,0.036,14.661,0.049
56.215633,70.175521,0.408,0.655,20152678,4,25,1.252,0.237,15.432,0.122,16.684,0.204,16.127,0.022,15.086,0.041,14.579,0.042
56.161284,70.195529,0.466,0.904,20152678,4,18,1.319,0.182,16.036,0.112,17.354,0.143,16.871,0.023,15.475,0.048,15.001,0.126
55.929124,70.153474,0.773,0.900,20152678,4,20,1.137,0.225,16.047,0.110,17.184,0.197,16.684,0.068,15.638,0.037,15.111,0.079
55.987346,70.177679,0.375,0.295,20152678,4,25,1.074,0.200,14.946,0.096,16.019,0.175,15.556,0.049,14.645,0.040,14.217,0.038
56.025663,70.172166,0.559,0.881,20152678,4,22,0.825,0.114,16.014,0.056,16.839,0.100,16.527,0.046,15.813,0.101,15.413,0.114
55.870475,70.174027,0.619,0.742,20152678,3,9,1.360,0.152,16.675,0.000,18.035,0.152,17.384,0.082,16.349,0.056,16.052,0.000
56.018915,70.220277,0.765,0.691,20152678,2,9,1.156,0.178,16.428,0.176,17.583,0.029,16.967,0.072,15.897,0.006,15.514,0.000
56.067084,70.240609,0.328,0.257,20152678,4,25,1.026,0.194,14.718,0.087,15.745,0.174,15.324,0.037,14.451,0.021,14.007,0.044
56.072839,70.216694,0.210,0.272,20152678,4,25,1.158,0.210,14.654,0.088,15.812,0.191,15.300,0.029,14.305,0.043,13.799,0.023
56.229982,70.207154,0.943,1.033,20152678,3,12,0.996,0.261,16.514,0.250,17.510,0.072,17.060,0.022,15.960,0.048,15.309,0.024
56.277284,70.244477,0.419,0.288,20152678,4,25,1.392,0.211,14.808,0.115,16.200,0.177,15.573,0.061,14.383,0.031,13.754,0.053
56.294440,70.229235,0.689,0.665,20152678,4,23,1.933,0.153,15.504,0.069,17.437,0.137,16.604,0.058,14.838,0.033,13.925,0.046
56.307205,70.243386,0.673,0.851,20152678,3,11,0.896,0.000,16.623,0.000,17.520,0.000,17.249,0.039,16.426,0.051,15.963,0.000
56.426722,70.234341,0.166,0.157,20152678,4,25,1.007,0.195,13.995,0.098,15.002,0.169,14.588,0.034,13.702,0.026,13.272,0.039
56.487975,70.250403,0.944,0.521,20152678,3,16,1.450,0.094,16.079,0.000,17.529,0.094,16.888,0.052,15.754,0.081,15.128,0.142
56.356200,70.264883,0.705,1.191,20152678,3,13,1.105,0.085,16.279,0.059,17.384,0.061,16.895,0.025,15.824,0.057,15.319,0.079
56.359973,70.243361,0.446,0.479,20152678,4,25,0.964,0.194,15.071,0.107,16.034,0.162,15.639,0.029,14.817,0.035,14.381,0.084
56.403595,70.285385,0.383,0.682,20152678,4,21,1.579,0.177,15.574,0.157,17.153,0.083,16.438,0.043,15.038,0.061,14.330,0.085
56.427561,70.288313,0.136,0.144,20152678,4,25,1.581,0.185,13.865,0.098,15.445,0.157,14.736,0.030,13.362,0.035,12.620,0.030
56.261234,70.275549,0.733,0.803,20152678,3,11,1.199,0.000,16.493,0.000,17.691,0.000,17.215,0.077,16.087,0.110,15.493,0.016
56.268803,70.267726,1.135,0.865,20152678,3,8,1.737,0.194,16.636,0.000,18.373,0.194,17.560,0.054,16.192,0.070,15.719,0.161
56.174201,70.259200,0.550,0.813,20152678,4,19,1.792,0.249,15.684,0.043,17.476,0.245,16.477,0.048,15.119,0.020,14.479,0.020
56.329972,70.292587,0.158,0.093,20122728,5,29,0.859,0.201,12.566,0.084,13.425,0.183,13.086,0.032,12.357,0.030,12.003,0.026
56.299538,70.278441,0.326,0.269,20152678,4,25,1.327,0.219,14.969,0.117,16.296,0.185,15.690,0.043,14.569,0.036,14.011,0.056
56.321740,70.268392,0.128,0.144,20152678,4,25,1.095,0.205,14.150,0.094,15.244,0.182,14.791,0.048,13.815,0.029,13.394,0.044
56.384139,70.300093,0.322,0.201,20122728,5,29,1.476,0.191,12.001,0.093,13.477,0.166,12.841,0.034,11.483,0.031,10.576,0.041
56.244065,70.302505,0.196,0.158,20122728,5,29,0.814,0.196,12.791,0.098,13.606,0.170,13.273,0.035,12.605,0.025,12.317,0.036
55.525259,70.076939,0.758,0.977,20152678,3,6,1.551,0.187,16.713,0.000,18.263,0.187,17.670,0.000,16.485,0.000,16.090,0.378
55.633362,70.124622,0.800,0.557,20152678,4,23,1.672,0.143,15.419,0.085,17.091,0.115,16.304,0.040,14.846,0.036,14.096,0.047
55.663526,70.117366,0.802,0.723,20152678,4,20,1.198,0.149,16.014,0.114,17.212,0.095,16.625,0.059,15.589,0.035,15.150,0.055
55.603134,70.156954,0.096,0.138,20122728,5,27,1.011,0.199,12.727,0.097,13.738,0.174,13.317,0.035,12.453,0.034,12.008,0.030
55.707163,70.152984,0.787,0.926,20152678,3,7,1.497,0.178,16.708,0.000,18.204,0.178,17.444,0.017,16.139,0.073,15.423,0.000
55.733229,70.147509,0.454,0.676,20152678,3,12,1.081,0.000,16.501,0.000,17.582,0.000,17.236,0.009,16.122,0.031,15.538,0.021
55.767071,70.142922,0.764,0.632,20152678,4,23,1.457,0.302,15.806,0.175,17.264,0.246,16.627,0.070,15.238,0.041,14.480,0.042
55.777517,70.175518,0.495,0.655,20152678,4,23,1.102,0.231,15.834,0.096,16.936,0.210,16.511,0.026,15.445,0.085,14.885,0.070
55.510901,70.154062,0.550,0.914,20152678,4,20,1.183,0.170,16.009,0.055,17.191,0.162,16.684,0.054,15.657,0.039,15.154,0.178
55.512831,70.163505,0.728,0.653,20152678,4,19,1.095,0.164,16.307,0.078,17.402,0.145,16.961,0.040,15.969,0.072,15.582,0.118
55.708796,70.224390,0.628,0.758,20152678,4,20,1.140,0.359,16.180,0.278,17.319,0.226,16.789,0.036,15.776,0.083,15.218,0.047
55.534505,70.213360,0.610,0.631,20152678,4,17,1.474,0.088,15.958,0.000,17.431,0.088,16.787,0.022,15.359,0.044,14.714,0.088
55.603581,70.246571,0.614,0.649,20152678,4,25,0.815,0.245,16.092,0.128,16.907,0.209,16.571,0.038,15.855,0.065,15.535,0.089
55.498495,70.246418,0.518,0.465,20152678,4,23,1.275,0.197,15.315,0.099,16.590,0.170,16.050,0.043,14.913,0.051,14.296,0.057
55.505646,70.262306,0.656,0.546,20152678,2,7,1.510,0.131,16.417,0.000,17.927,0.131,17.125,0.163,16.105,0.026,15.595,0.000
55.482432,70.276555,0.227,1.703,20122728,2,9,1.677,0.006,11.875,0.000,13.552,0.006,12.616,0.000,11.250,0.000,10.549,0.000
55.482483,70.276483,0.215,1.106,20122728,4,24,1.491,0.155,11.705,0.055,13.196,0.144,12.586,0.051,11.226,0.053,10.490,0.029
55.487715,70.302679,0.403,0.550,20152678,4,19,1.462,0.162,15.989,0.085,17.452,0.137,16.901,0.056,15.530,0.036,14.907,0.089
55.521462,70.313894,0.495,0.636,20152678,4,18,1.168,0.249,16.067,0.198,17.235,0.152,16.780,0.017,15.540,0.038,14.964,0.079
55.833067,70.166619,0.725,0.512,20152678,4,25,1.336,0.275,15.724,0.121,17.060,0.247,16.450,0.049,15.257,0.036,14.635,0.072
55.937585,70.221559,0.745,0.674,20152678,4,15,1.304,0.094,15.869,0.094,17.173,0.000,16.496,0.049,15.367,0.048,14.848,0.097
55.767256,70.211117,0.176,0.118,20122728,5,29,1.340,0.197,11.468,0.099,12.808,0.170,12.207,0.030,11.087,0.030,10.534,0.033
55.808303,70.207432,0.477,0.396,20122728,5,29,1.011,0.196,13.688,0.092,14.699,0.173,14.277,0.028,13.399,0.036,12.954,0.024
55.794391,70.219359,0.529,0.504,20152678,4,25,1.557,0.252,15.487,0.122,17.045,0.220,16.351,0.049,14.970,0.031,14.233,0.067
55.938925,70.232261,0.844,0.983,20152678,3,13,1.698,0.000,16.150,0.000,17.848,0.000,17.111,0.114,15.725,0.050,15.013,0.108
55.980895,70.230897,0.395,0.364,20152678,4,23,1.596,0.194,15.253,0.127,16.849,0.147,16.130,0.054,14.713,0.039,14.014,0.078
55.983801,70.263485,0.747,0.551,20152678,3,7,0.972,0.000,16.486,0.000,17.458,0.000,17.081,0.008,16.151,0.000,15.479,0.000
55.753425,70.229905,0.193,0.203,20152678,4,25,1.107,0.201,14.190,0.104,15.296,0.171,14.808,0.029,13.859,0.027,13.353,0.034
55.707546,70.255557,0.732,0.473,20152678,4,14,1.705,0.000,16.251,0.000,17.956,0.000,17.097,0.036,15.688,0.081,14.944,0.050
55.735080,70.263427,0.582,0.562,20152678,4,22,1.231,0.229,15.483,0.131,16.714,0.188,16.185,0.080,15.121,0.073,14.566,0.080
55.834162,70.278203,0.651,0.355,20152678,4,19,1.696,0.310,15.718,0.111,17.414,0.290,16.659,0.053,15.235,0.043,14.525,0.061
55.876802,70.283248,0.517,0.618,20152678,4,21,1.296,0.148,16.054,0.112,17.350,0.097,16.829,0.045,15.564,0.042,14.864,0.030
55.892703,70.274450,0.283,0.183,20152678,4,25,2.049,0.178,13.545,0.104,15.594,0.144,14.632,0.043,12.854,0.036,11.964,0.045
55.931614,70.339598,0.882,1.059,20152678,4,15,0.981,0.303,16.428,0.145,17.409,0.266,17.105,0.077,16.108,0.076,15.518,0.105
56.129574,70.308378,0.526,0.736,20152678,4,15,1.212,0.000,16.282,0.000,17.494,0.000,17.028,0.063,15.908,0.052,15.571,0.011
56.195079,70.326827,0.220,0.251,20152678,4,25,0.484,0.217,14.431,0.098,14.915,0.193,14.744,0.028,14.356,0.037,14.210,0.020
56.236507,70.335513,1.192,1.203,20152678,2,7,1.418,0.158,16.354,0.000,17.772,0.158,17.244,0.008,16.237,0.065,15.491,0.000
55.995511,70.316101,0.156,0.384,20122728,5,29,0.814,0.206,13.172,0.087,13.985,0.186,13.660,0.039,12.990,0.037,12.677,0.023
56.041387,70.338177,0.610,0.451,20152678,4,17,1.510,0.000,16.118,0.000,17.629,0.000,17.087,0.014,15.579,0.061,14.832,0.052
56.043071,70.316094,0.600,0.785,20152678,4,21,1.472,0.360,15.884,0.049,17.356,0.357,16.555,0.057,15.391,0.040,14.780,0.085
56.063191,70.357934,0.723,0.420,20152678,4,25,1.197,0.218,15.633,0.056,16.829,0.211,16.304,0.030,15.240,0.036,14.732,0.044
56.011217,70.360716,0.189,0.329,20152678,4,25,1.136,0.208,14.859,0.098,15.995,0.184,15.495,0.038,14.512,0.043,14.045,0.046
56.073277,70.388323,0.287,0.363,20152678,4,25,1.019,0.250,15.197,0.100,16.217,0.229,15.784,0.040,14.870,0.044,14.443,0.030
56.092180,70.372777,0.454,0.388,20152678,4,25,0.732,0.208,15.279,0.080,16.011,0.192,15.728,0.029,15.125,0.044,14.859,0.059
56.139253,70.360749,0.727,0.639,20152678,4,21,1.634,0.080,15.704,0.058,17.339,0.055,16.501,0.023,15.108,0.054,14.339,0.069
56.171631,70.384930,0.215,0.191,20152678,4,25,1.005,0.211,14.361,0.093,15.366,0.189,14.929,0.041,14.104,0.023,13.718,0.040
56.182231,70.396821,0.238,0.237,20152678,4,25,1.166,0.214,14.739,0.094,15.905,0.193,15.390,0.054,14.399,0.038,13.910,0.041
56.234796,70.383631,0.729,0.793,20152678,4,15,1.469,0.000,16.089,0.000,17.558,0.000,17.027,0.084,15.679,0.025,15.005,0.060
56.220264,70.418381,0.773,0.436,20152678,4,23,1.266,0.306,15.687,0.093,16.953,0.291,16.416,0.036,15.317,0.038,14.675,0.065
55.747070,70.290421,0.610,0.815,20152678,4,24,1.257,0.186,15.745,0.097,17.002,0.159,16.421,0.041,15.410,0.032,14.801,0.060
55.696961,70.326571,0.134,0.100,20122728,5,29,1.008,0.189,12.117,0.094,13.124,0.164,12.713,0.038,11.792,0.027,11.471,0.026
55.721142,70.331880,0.638,0.913,20152678,3,20,1.107,0.200,15.626,0.092,16.733,0.177,16.314,0.056,15.254,0.038,14.729,0.042
55.825461,70.317881,0.150,0.168,20152678,4,25,1.877,0.169,13.418,0.089,15.295,0.143,14.426,0.038,12.776,0.036,11.966,0.037
55.776598,70.343210,0.536,0.354,20122728,2,11,1.177,0.000,15.675,0.000,16.852,0.000,16.475,0.013,15.369,0.014,14.879,0.020
55.776036,70.343323,0.959,1.041,20152678,2,10,1.342,0.225,15.867,0.113,17.209,0.195,16.420,0.021,15.351,0.078,14.927,0.045
55.645644,70.323158,0.424,0.342,20152678,4,25,1.305,0.253,15.679,0.092,16.984,0.236,16.406,0.066,15.235,0.048,14.575,0.072
55.668834,70.351474,0.121,0.108,20122728,5,29,0.693,0.203,10.690,0.095,11.383,0.180,11.076,0.108,10.525,0.032,10.346,0.029
55.684931,70.372905,0.713,0.560,20152678,4,19,1.552,0.213,15.956,0.052,17.509,0.206,16.814,0.054,15.419,0.059,14.619,0.064
55.568396,70.356118,0.175,0.151,20122728,5,27,1.171,0.204,13.433,0.085,14.604,0.185,14.096,0.038,13.094,0.039,12.592,0.029
55.645597,70.382881,1.444,0.957,20152678,2,5,1.040,0.134,16.594,0.000,17.635,0.134,17.305,0.000,16.026,0.000,15.485,0.000
55.735530,70.357223,0.177,0.179,20152678,4,25,1.190,0.179,14.433,0.092,15.623,0.153,15.144,0.042,13.992,0.033,13.518,0.058
55.917951,70.366491,0.588,0.654,20152678,4,17,0.999,0.042,15.886,0.036,16.885,0.022,16.578,0.024,15.570,0.052,15.034,0.073
55.942237,70.380790,0.850,0.623,20152678,4,16,1.352,0.160,16.578,0.153,17.930,0.044,17.315,0.077,16.041,0.129,15.421,0.241
55.988877,70.390193,0.740,0.736,20152678,4,15,1.258,0.313,16.186,0.068,17.444,0.305,16.834,0.061,15.904,0.084,15.347,0.124
55.874327,70.387162,0.088,0.286,20122728,5,34,0.648,0.195,11.961,0.086,12.609,0.176,12.381,0.031,11.848,0.032,11.666,0.032
55.932588,70.390058,0.976,0.590,20152678,2,6,1.157,0.125,16.696,0.000,17.854,0.125,17.378,0.000,16.228,0.088,15.749,0.000
55.960396,70.397412,0.569,0.659,20152678,4,18,1.019,0.152,15.997,0.113,17.016,0.102,16.597,0.077,15.656,0.075,15.166,0.061
55.975016,70.431577,0.410,0.319,20152678,4,23,1.264,0.199,15.180,0.123,16.444,0.157,15.832,0.030,14.762,0.042,14.252,0.069
55.878074,70.414786,0.238,0.395,20122728,5,29,0.956,0.202,13.362,0.088,14.318,0.182,13.925,0.032,13.126,0.035,12.713,0.034
55.496962,70.371032,0.862,0.498,20152678,3,10,1.450,0.185,16.422,0.000,17.872,0.185,17.189,0.069,15.875,0.108,15.082,0.085
55.520128,70.382436,0.874,0.944,20152678,3,11,1.267,0.142,16.595,0.032,17.862,0.138,17.499,0.019,16.237,0.025,15.521,0.106
55.525384,70.404994,0.389,0.473,20152678,4,25,1.329,0.255,15.392,0.109,16.722,0.231,16.136,0.069,14.941,0.029,14.282,0.059
58.052194,69.548828,0.641,0.412,20122679,8,42,0.640,0.262,15.017,0.105,15.657,0.240,15.356,0.057,14.882,0.034,14.691,0.067
58.018407,69.548934,0.343,0.195,20122728,11,51,1.185,0.199,13.674,0.103,14.858,0.170,14.466,0.220,13.242,0.054,12.830,0.042
57.935814,69.548699,0.732,1.462,20122679,7,26,1.192,0.321,14.660,0.084,15.851,0.310,15.363,0.100,14.400,0.143,13.956,0.154
57.941845,69.545026,0.675,1.072,20152678,5,14,1.536,0.000,15.016,0.000,16.551,0.000,15.589,0.140,14.153,0.064,13.456,0.056
57.991515,69.575544,0.521,0.448,20122679,8,42,1.599,0.295,14.762,0.111,16.361,0.274,15.580,0.064,14.243,0.040,13.598,0.037
57.966849,69.585637,0.885,1.142,20152678,4,14,0.874,0.112,16.212,0.071,17.085,0.087,16.911,0.072,15.962,0.062,15.489,0.015
58.057025,69.573312,0.699,0.740,20122679,8,37,1.304,0.267,15.329,0.130,16.634,0.233,16.113,0.156,14.976,0.071,14.516,0.074
58.024450,69.610028,0.717,0.774,20122679,7,33,0.988,0.247,15.800,0.152,16.788,0.195,16.371,0.090,15.465,0.043,15.050,0.113
57.704319,69.575434,0.374,0.193,20122728,11,45,1.553,0.170,12.894,0.099,14.447,0.137,13.919,0.311,12.440,0.039,11.809,0.039
57.736575,69.575187,0.576,0.638,20122679,10,39,1.638,0.223,15.361,0.103,16.999,0.198,16.363,0.213,14.817,0.041,14.113,0.051
57.763156,69.600996,0.179,0.155,20122728,8,36,0.887,0.202,13.352,0.114,14.239,0.167,13.923,0.104,13.127,0.025,12.781,0.054
57.763323,69.584278,0.667,0.632,20152678,5,28,1.027,0.217,15.873,0.099,16.900,0.194,16.553,0.061,15.542,0.065,15.078,0.066
57.800015,69.587349,0.474,0.568,20152678,6,33,1.095,0.221,15.286,0.107,16.381,0.193,15.918,0.049,14.931,0.059,14.477,0.047
57.867264,69.620608,0.223,0.300,20152678,6,35,0.935,0.187,14.324,0.093,15.258,0.163,14.877,0.054,14.053,0.029,13.691,0.047
57.917787,69.642724,0.997,0.793,20152678,3,8,1.149,0.000,16.592,0.000,17.741,0.000,17.167,0.038,16.189,0.017,15.634,0.006
57.694983,69.605242,0.479,0.351,20122679,7,36,1.006,0.221,14.654,0.129,15.661,0.179,15.266,0.158,14.309,0.035,13.863,0.060
