RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
10.913624,41.645523,0.834,1.084,20151873,6,20,0.659,0.218,16.302,0.159,16.960,0.150,16.673,0.047,16.193,0.072,15.721,0.106
10.867147,41.658458,0.088,0.080,20151872,12,60,0.550,0.046,12.144,0.033,12.693,0.031,12.381,0.034,12.028,0.035,11.904,0.045
10.876334,41.648928,0.825,0.556,20151872,10,41,1.009,0.095,15.472,0.062,16.481,0.071,15.945,0.047,15.138,0.085,14.751,0.104
10.888988,41.662479,0.653,0.418,20151872,11,50,0.800,0.173,15.049,0.100,15.849,0.141,15.433,0.097,14.817,0.101,14.609,0.093
10.885607,41.695429,0.208,0.207,20151872,12,60,0.739,0.060,13.776,0.036,14.515,0.049,14.110,0.038,13.571,0.039,13.387,0.048
10.973945,41.703740,0.728,0.758,20151873,10,45,0.778,0.077,15.134,0.065,15.913,0.041,15.481,0.043,14.878,0.055,14.665,0.091
10.921465,41.687640,0.467,0.355,20151872,12,59,0.531,0.081,14.719,0.060,15.250,0.054,14.943,0.037,14.591,0.047,14.504,0.071
10.922966,41.706791,0.101,0.102,20151872,12,58,1.036,0.044,10.774,0.035,11.810,0.027,11.274,0.037,10.476,0.039,10.139,0.042
10.938940,41.747268,0.167,0.182,20151873,10,50,0.840,0.051,13.486,0.035,14.326,0.037,13.869,0.039,13.263,0.035,13.004,0.042
10.852626,41.666792,0.386,0.350,20151872,12,60,0.872,0.059,14.588,0.042,15.461,0.040,14.991,0.046,14.342,0.043,14.102,0.054
10.871492,41.690800,0.952,1.038,20151872,10,45,0.559,0.160,15.947,0.133,16.507,0.089,16.184,0.058,15.826,0.099,15.634,0.169
10.853003,41.703463,0.850,0.998,20151873,5,11,0.816,0.016,16.381,0.000,17.197,0.016,16.722,0.058,16.116,0.058,15.872,0.000
10.859669,41.709252,0.719,0.663,20151872,11,54,0.726,0.112,15.327,0.037,16.053,0.105,15.645,0.041,15.147,0.050,15.011,0.102
10.874505,41.704745,0.173,0.160,20151872,12,60,1.078,0.053,13.008,0.038,14.086,0.036,13.512,0.039,12.693,0.042,12.360,0.046
10.881493,41.725607,0.917,0.867,20151872,10,39,0.740,0.159,15.913,0.090,16.653,0.131,16.289,0.103,15.644,0.063,15.433,0.108
10.901178,41.732348,0.098,0.109,20151872,12,60,1.000,0.053,12.482,0.038,13.482,0.037,12.954,0.037,12.197,0.042,11.878,0.038
10.917732,41.745220,0.397,0.514,20151872,12,58,0.570,0.065,14.801,0.036,15.371,0.054,15.057,0.038,14.691,0.066,14.549,0.063
10.891336,41.755106,0.357,0.518,20151872,12,55,0.680,0.072,14.810,0.047,15.490,0.055,15.118,0.046,14.629,0.056,14.435,0.070
10.878759,41.768172,0.695,0.852,20151873,9,31,0.506,0.174,16.078,0.146,16.584,0.094,16.308,0.036,15.944,0.045,15.857,0.500
10.911770,41.787819,0.438,0.681,20121873,5,17,0.579,0.060,14.584,0.033,15.163,0.050,14.843,0.022,14.483,0.000,14.339,0.000
10.908993,41.782377,0.146,0.109,20151872,12,60,0.499,0.056,12.959,0.036,13.458,0.042,13.167,0.037,12.864,0.040,12.746,0.040
10.911724,41.787617,0.462,1.507,20151872,6,17,0.501,0.154,14.723,0.152,15.225,0.018,14.940,0.088,14.522,0.064,14.362,0.067
11.091963,41.660602,0.894,1.333,20121873,2,5,0.732,0.094,16.064,0.000,16.796,0.094,16.452,0.000,15.938,0.000,15.835,0.000
11.091839,41.660680,1.451,0.633,20151873,6,14,0.667,0.098,16.240,0.000,16.907,0.098,16.507,0.059,16.059,0.083,15.900,0.297
11.064112,41.678243,0.125,0.150,20151873,10,50,0.536,0.049,13.175,0.040,13.712,0.028,13.401,0.035,13.061,0.040,12.948,0.035
11.127967,41.716249,0.125,0.192,20151873,10,50,0.964,0.044,13.286,0.033,14.250,0.029,13.729,0.043,12.995,0.041,12.708,0.043
11.088054,41.695195,0.923,0.865,20151873,8,35,0.593,0.114,15.877,0.059,16.470,0.098,16.145,0.047,15.740,0.087,15.644,0.181
11.123355,41.733966,0.767,0.683,20151873,9,33,0.593,0.088,15.499,0.040,16.092,0.079,15.789,0.032,15.353,0.056,15.230,0.052
11.126852,41.724635,0.360,0.279,20151873,10,50,1.026,0.058,14.412,0.042,15.438,0.040,14.925,0.052,14.038,0.042,13.725,0.051
11.053821,41.730936,0.663,0.518,20151873,10,47,0.597,0.068,14.979,0.048,15.576,0.048,15.233,0.045,14.815,0.060,14.641,0.060
11.057452,41.694246,0.935,1.164,20151873,7,20,0.951,0.129,16.148,0.123,17.098,0.042,16.485,0.062,16.011,0.058,15.634,0.061
11.095112,41.761618,0.794,0.726,20151873,9,35,1.054,0.134,15.626,0.107,16.680,0.079,16.207,0.056,15.307,0.066,14.901,0.081
11.064967,41.791196,0.513,0.442,20151873,10,49,0.694,0.096,14.872,0.076,15.566,0.058,15.179,0.053,14.717,0.035,14.573,0.098
11.075614,41.785712,0.930,0.855,20151873,8,29,0.670,0.131,15.852,0.106,16.522,0.078,16.133,0.075,15.696,0.074,15.530,0.057
11.145688,41.738758,0.769,0.806,20151873,8,31,0.663,0.127,15.898,0.078,16.561,0.100,16.180,0.045,15.778,0.037,15.430,0.167
11.152453,41.726117,0.959,0.800,20151873,8,26,0.727,0.156,16.081,0.106,16.808,0.114,16.390,0.094,15.856,0.079,15.613,0.069
11.175589,41.731612,0.810,0.795,20151873,9,41,0.781,0.072,15.842,0.027,16.622,0.066,16.225,0.083,15.533,0.048,15.215,0.080
11.181696,41.747872,0.393,0.477,20151873,10,47,0.614,0.078,15.084,0.047,15.698,0.062,15.348,0.029,14.884,0.048,14.745,0.037
11.124439,41.760861,0.926,0.751,20151873,8,29,0.734,0.073,15.837,0.054,16.571,0.049,16.145,0.028,15.668,0.071,15.501,0.050
11.152119,41.769687,0.851,0.905,20151873,8,32,0.572,0.148,15.800,0.083,16.372,0.122,16.077,0.042,15.603,0.044,15.484,0.046
11.162546,41.807615,0.443,0.521,20151873,10,47,0.600,0.079,14.833,0.063,15.433,0.049,15.085,0.049,14.683,0.043,14.556,0.073
11.176412,41.780982,0.746,0.663,20151873,10,42,1.589,0.110,15.447,0.055,17.036,0.095,16.280,0.078,14.869,0.042,13.936,0.074
11.201756,41.784597,0.826,0.627,20151873,9,32,0.607,0.106,15.836,0.082,16.442,0.067,16.115,0.048,15.691,0.043,15.512,0.052
11.214813,41.772299,0.301,0.383,20151873,10,50,0.693,0.058,14.226,0.048,14.919,0.033,14.539,0.035,14.043,0.035,13.877,0.050
11.211231,41.808960,0.976,1.116,20151873,6,22,0.812,0.117,16.140,0.097,16.952,0.066,16.457,0.029,15.848,0.092,15.620,0.160
11.225764,41.814666,0.111,0.165,20151873,10,50,1.021,0.056,13.082,0.045,14.103,0.034,13.563,0.035,12.770,0.045,12.450,0.042
11.184776,41.802275,0.956,0.921,20121873,4,9,0.601,0.051,16.256,0.046,16.858,0.023,16.500,0.035,16.081,0.000,15.915,0.042
11.204204,41.820818,0.113,0.139,20151873,10,50,0.447,0.054,13.015,0.044,13.462,0.032,13.193,0.039,12.957,0.038,12.902,0.048
11.134486,41.808500,0.864,0.831,20151873,10,47,0.550,0.113,15.316,0.068,15.867,0.091,15.547,0.052,15.192,0.040,15.055,0.095
11.099311,41.815480,1.077,0.825,20121873,3,10,0.855,0.058,16.548,0.022,17.403,0.054,16.815,0.028,16.311,0.028,16.026,0.186
11.080803,41.804578,0.828,0.958,20151873,8,23,0.702,0.066,15.810,0.050,16.512,0.043,16.141,0.101,15.751,0.103,15.476,0.000
11.096856,41.822246,1.032,0.868,20151873,5,19,0.793,0.050,15.960,0.020,16.753,0.046,16.276,0.080,15.728,0.080,15.554,0.069
11.104826,41.835625,0.900,0.664,20151873,9,41,0.592,0.122,15.041,0.084,15.633,0.088,15.280,0.041,14.852,0.074,14.690,0.088
11.148781,41.821039,0.628,0.685,20151873,8,37,0.672,0.089,15.296,0.051,15.968,0.073,15.579,0.034,15.108,0.048,14.920,0.068
11.161179,41.831123,0.721,0.691,20151873,9,41,0.685,0.124,15.519,0.081,16.204,0.094,15.781,0.034,15.324,0.070,15.201,0.174
11.134448,41.879968,1.151,0.737,20151873,8,24,0.785,0.116,15.741,0.018,16.526,0.115,16.111,0.088,15.565,0.138,15.259,0.199
11.152519,41.858651,1.025,1.102,20151873,2,7,0.975,0.197,16.571,0.000,17.546,0.197,16.827,0.185,16.618,0.154,16.167,0.000
11.152719,41.869974,0.321,0.282,20151873,10,50,0.815,0.080,13.977,0.050,14.793,0.062,14.338,0.043,13.749,0.045,13.545,0.054
11.158194,41.853183,0.769,0.769,20151873,7,33,0.748,0.107,15.882,0.080,16.631,0.071,16.241,0.063,15.689,0.059,15.423,0.065
11.101886,41.857782,0.803,1.005,20121873,3,8,0.753,0.072,15.993,0.000,16.745,0.072,16.238,0.014,15.937,0.120,15.811,0.000
11.101850,41.857953,1.272,0.759,20151873,3,8,0.338,0.035,16.292,0.035,16.630,0.000,16.309,0.076,16.018,0.008,15.572,0.000
11.127100,41.869700,0.686,1.070,20151873,7,23,0.925,0.125,15.519,0.114,16.445,0.053,15.941,0.049,15.293,0.064,14.859,0.091
10.988703,41.717004,1.227,1.178,20121873,4,12,0.609,0.082,16.691,0.052,17.300,0.064,16.940,0.080,16.400,0.108,16.090,0.108
11.009847,41.761000,0.976,1.210,20151873,4,11,0.670,0.011,16.381,0.011,17.051,0.000,16.774,0.029,16.224,0.027,16.110,0.000
10.967242,41.740527,0.725,0.503,20151873,9,41,0.797,0.103,15.355,0.071,16.152,0.075,15.731,0.075,15.086,0.063,14.788,0.079
11.022790,41.773936,0.858,0.910,20151873,8,29,0.895,0.075,15.773,0.055,16.669,0.051,16.201,0.071,15.556,0.072,15.294,0.161
10.949983,41.787747,0.425,0.420,20151873,10,47,0.811,0.094,14.884,0.045,15.695,0.083,15.231,0.042,14.639,0.046,14.430,0.060
10.921693,41.842639,0.803,0.892,20151873,10,42,0.704,0.102,15.820,0.054,16.525,0.086,16.150,0.085,15.604,0.057,15.408,0.091
10.934345,41.843476,0.698,0.775,20151873,9,38,0.562,0.123,15.548,0.071,16.110,0.100,15.795,0.054,15.435,0.056,15.350,0.173
10.943991,41.828671,0.549,0.648,20151873,9,38,0.663,0.104,15.385,0.076,16.049,0.072,15.670,0.047,15.228,0.054,15.105,0.077
10.951367,41.835516,1.052,1.240,20121873,2,5,0.724,0.000,16.946,0.000,17.670,0.000,17.327,0.083,16.771,0.000,16.044,0.000
10.957554,41.845586,0.653,0.791,20151873,7,27,0.730,0.138,15.666,0.090,16.396,0.105,15.963,0.032,15.451,0.075,15.099,0.078
10.964829,41.860574,1.256,0.829,20121873,2,7,0.681,0.130,16.738,0.101,17.418,0.082,17.037,0.000,16.511,0.000,16.219,0.000
10.943935,41.858208,1.124,1.245,20121873,4,13,0.731,0.168,16.301,0.168,17.032,0.008,16.727,0.039,16.184,0.107,16.133,0.250
10.913309,41.865135,0.557,0.655,20151872,9,43,0.657,0.101,15.379,0.065,16.036,0.077,15.623,0.039,15.169,0.053,14.985,0.099
10.954646,41.868121,0.120,0.187,20151873,10,50,0.695,0.056,13.495,0.043,14.190,0.036,13.807,0.039,13.323,0.041,13.156,0.054
11.062465,41.839535,1.139,0.818,20121873,3,11,0.648,0.081,15.735,0.048,16.383,0.065,16.060,0.011,15.465,0.045,15.545,0.131
11.043799,41.835795,0.142,0.205,20151873,10,50,0.862,0.060,13.605,0.045,14.467,0.040,14.005,0.038,13.376,0.048,13.137,0.057
11.062213,41.839611,0.904,1.130,20151873,6,21,0.671,0.123,15.850,0.047,16.521,0.114,16.109,0.057,15.643,0.050,15.447,0.000
11.074497,41.857019,0.517,0.843,20151873,9,36,0.678,0.120,15.815,0.078,16.492,0.091,16.157,0.061,15.712,0.125,15.476,0.064
11.009574,41.872728,0.669,0.349,20151873,10,58,0.786,0.118,14.370,0.093,15.156,0.073,14.727,0.070,14.160,0.100,13.900,0.108
11.028257,41.858546,0.599,0.547,20151873,9,43,0.837,0.137,15.318,0.071,16.155,0.117,15.654,0.061,15.091,0.060,14.918,0.112
11.037110,41.849303,0.091,0.097,20151873,10,50,1.047,0.054,12.179,0.042,13.225,0.034,12.676,0.044,11.875,0.041,11.539,0.051
11.012108,41.894428,0.801,0.701,20151873,9,31,0.817,0.098,15.805,0.055,16.622,0.081,16.228,0.067,15.533,0.080,15.228,0.130
11.038168,41.880461,0.963,0.854,20151873,9,29,1.122,0.385,15.896,0.128,17.018,0.364,16.681,0.063,15.395,0.056,14.849,0.051
11.090806,41.892192,0.460,0.770,20151873,8,38,0.750,0.094,15.411,0.079,16.161,0.052,15.702,0.045,15.166,0.079,15.010,0.086
11.093496,41.900128,0.124,0.070,20151873,10,50,0.893,0.054,11.949,0.043,12.842,0.034,12.369,0.038,11.702,0.043,11.446,0.046
10.975650,41.898283,0.740,0.793,20151873,9,38,0.548,0.103,15.546,0.077,16.094,0.068,15.786,0.045,15.446,0.071,15.286,0.049
10.981215,41.882825,0.446,0.450,20151873,10,45,0.827,0.089,14.934,0.074,15.761,0.050,15.301,0.046,14.656,0.052,14.392,0.047
10.924003,41.916265,0.542,0.595,20151872,12,54,1.258,0.088,14.642,0.053,15.899,0.071,15.246,0.045,14.261,0.058,13.834,0.050
10.941500,41.902037,0.526,0.610,20151873,9,42,1.004,0.100,15.114,0.084,16.119,0.054,15.585,0.042,14.816,0.070,14.476,0.056
10.716305,41.629153,0.599,0.482,20151872,12,57,0.611,0.080,15.000,0.060,15.611,0.052,15.268,0.040,14.832,0.059,14.673,0.087
10.738787,41.643205,0.418,0.364,20151872,12,56,0.621,0.065,14.860,0.037,15.481,0.053,15.126,0.049,14.701,0.037,14.550,0.070
10.740962,41.668155,0.588,0.645,20151872,10,46,0.509,0.071,15.302,0.045,15.810,0.055,15.527,0.043,15.195,0.070,15.129,0.094
10.734007,41.692034,0.826,0.990,20151873,10,35,0.614,0.157,15.973,0.106,16.587,0.116,16.210,0.045,15.788,0.043,15.689,0.049
10.765084,41.687815,1.019,0.982,20151872,4,17,0.733,0.219,16.550,0.093,17.283,0.199,16.880,0.098,16.328,0.038,16.000,0.000
10.770893,41.671549,0.383,0.476,20151872,12,65,1.417,0.078,14.167,0.046,15.585,0.063,14.900,0.042,13.609,0.047,12.823,0.047
10.784053,41.683797,0.175,0.137,20151872,12,60,0.934,0.051,13.207,0.035,14.141,0.038,13.640,0.032,12.946,0.038,12.657,0.039
10.794321,41.712586,0.941,1.123,20151873,9,32,0.705,0.091,14.708,0.068,15.412,0.061,15.115,0.106,14.532,0.049,14.330,0.097
10.757890,41.730297,0.307,0.283,20151872,12,60,0.746,0.062,14.256,0.039,15.002,0.048,14.582,0.051,14.054,0.040,13.897,0.056
10.779080,41.726243,0.809,0.892,20151872,9,30,0.672,0.124,15.868,0.039,16.539,0.118,16.136,0.095,15.726,0.042,15.557,0.070
10.770786,41.738572,0.702,0.798,20151873,9,36,0.680,0.095,15.653,0.041,16.333,0.086,15.941,0.052,15.469,0.046,15.303,0.099
10.676008,41.705947,0.089,0.075,20151872,12,60,0.416,0.052,11.340,0.038,11.756,0.035,11.510,0.040,11.284,0.038,11.210,0.039
10.743563,41.768446,0.076,0.100,20151872,12,60,0.586,0.058,12.636,0.040,13.222,0.041,12.895,0.038,12.494,0.035,12.322,0.041
10.729617,41.799310,0.454,1.418,20151872,2,5,0.639,0.101,15.764,0.000,16.403,0.101,16.053,0.000,15.385,0.000,15.190,0.000
10.729602,41.799739,0.839,0.823,20151873,9,34,0.809,0.113,15.600,0.047,16.409,0.103,15.971,0.038,15.410,0.043,15.130,0.112
10.786430,41.781805,0.119,0.143,20151872,12,60,0.817,0.050,13.291,0.034,14.107,0.036,13.668,0.040,13.075,0.042,12.865,0.050
10.786874,41.740169,0.407,0.366,20151872,12,59,0.836,0.060,14.331,0.044,15.166,0.040,14.710,0.038,14.074,0.047,13.830,0.067
10.795322,41.756424,0.859,0.743,20151873,8,35,0.635,0.113,15.829,0.049,16.464,0.102,16.135,0.044,15.724,0.085,15.621,0.108
10.842062,41.781119,0.633,0.718,20151872,11,49,1.045,0.092,15.352,0.049,16.397,0.077,15.874,0.046,14.973,0.064,14.597,0.067
10.850804,41.803005,1.187,0.702,20151872,7,15,0.748,0.123,16.356,0.000,17.104,0.123,16.834,0.031,16.209,0.080,16.187,0.000
10.856157,41.811161,0.744,0.869,20151872,10,34,0.684,0.121,15.989,0.083,16.673,0.088,16.291,0.035,15.880,0.052,15.636,0.076
10.818013,41.822174,0.499,0.936,20121873,5,24,0.862,0.156,14.843,0.103,15.706,0.117,15.233,0.080,14.657,0.129,14.439,0.069
10.818016,41.822346,0.821,0.843,20151872,8,48,0.761,0.123,14.962,0.083,15.723,0.090,15.300,0.078,14.702,0.065,14.507,0.153
10.832700,41.825476,0.863,1.000,20151872,6,21,0.921,0.133,16.190,0.071,17.112,0.112,16.681,0.071,16.006,0.067,15.705,0.000
10.842043,41.837329,0.827,0.654,20151872,10,44,0.510,0.072,15.409,0.038,15.919,0.062,15.639,0.063,15.331,0.072,15.193,0.113
10.756977,41.795493,0.107,0.101,20151872,12,60,1.045,0.056,12.324,0.041,13.369,0.039,12.815,0.040,12.014,0.042,11.702,0.042
10.760988,41.784319,0.107,0.112,20151872,12,60,0.708,0.056,13.083,0.040,13.791,0.039,13.393,0.040,12.915,0.035,12.730,0.050
10.738191,41.817668,0.280,0.331,20151872,12,59,0.649,0.068,14.310,0.056,14.959,0.039,14.594,0.046,14.163,0.042,14.012,0.051
10.764985,41.862909,0.910,0.357,20151873,11,49,0.634,0.153,14.760,0.122,15.394,0.092,15.011,0.063,14.610,0.092,14.401,0.071
10.755504,41.882797,0.086,0.080,20151872,12,60,0.600,0.061,12.224,0.044,12.823,0.043,12.484,0.044,12.087,0.041,11.941,0.041
10.779631,41.883507,0.254,0.408,20151872,12,59,0.202,0.058,14.003,0.032,14.205,0.048,14.037,0.035,14.081,0.044,14.148,0.066
10.647603,41.752541,0.343,0.416,20151872,12,59,0.614,0.086,14.479,0.054,15.093,0.067,14.731,0.044,14.344,0.039,14.220,0.065
10.662819,41.775766,0.568,0.468,20151872,12,57,0.983,0.091,14.972,0.056,15.955,0.072,15.429,0.048,14.612,0.062,14.270,0.075
10.671201,41.753238,0.303,0.305,20151872,12,59,0.612,0.069,14.419,0.048,15.031,0.049,14.688,0.052,14.281,0.041,14.115,0.066
10.626917,41.755705,0.701,0.910,20151872,6,20,0.536,0.203,15.975,0.115,16.511,0.168,16.227,0.103,15.801,0.063,15.843,0.057
10.647237,41.784118,0.087,0.072,20151872,12,60,0.416,0.057,11.291,0.041,11.708,0.040,11.464,0.039,11.239,0.039,11.168,0.036
10.674439,41.767888,0.164,0.144,20151872,12,60,0.714,0.058,13.411,0.042,14.125,0.039,13.724,0.047,13.224,0.041,13.013,0.038
10.706191,41.802629,0.979,0.787,20151872,11,41,0.791,0.109,15.859,0.064,16.650,0.089,16.219,0.071,15.650,0.085,15.414,0.057
10.636222,41.812114,1.078,0.889,20151872,5,19,0.609,0.079,16.374,0.042,16.982,0.067,16.597,0.016,16.176,0.084,15.844,0.146
10.657234,41.799940,0.105,0.098,20151872,12,60,1.076,0.058,11.585,0.040,12.661,0.042,12.092,0.044,11.279,0.040,10.953,0.039
10.659725,41.809293,0.329,0.417,20151872,12,59,0.548,0.063,14.499,0.044,15.047,0.046,14.731,0.045,14.367,0.040,14.209,0.045
10.608718,41.806537,0.169,0.173,20151872,12,60,0.541,0.054,13.552,0.037,14.093,0.039,13.780,0.047,13.444,0.041,13.320,0.043
10.550766,41.818783,0.256,0.257,20151872,12,52,0.732,0.065,14.073,0.032,14.804,0.056,14.401,0.057,13.880,0.045,13.693,0.047
10.575757,41.834827,0.905,0.807,20121873,5,16,0.663,0.131,16.112,0.013,16.775,0.131,16.320,0.082,15.980,0.055,15.930,0.000
10.563173,41.828186,0.539,0.660,20151872,12,48,1.427,0.085,14.715,0.049,16.142,0.070,15.507,0.048,14.157,0.058,13.501,0.062
10.588562,41.826953,0.699,0.806,20151872,4,15,0.706,0.127,16.185,0.084,16.892,0.095,16.521,0.031,16.057,0.049,15.725,0.000
10.628964,41.859242,0.519,0.619,20151872,12,57,0.671,0.071,15.110,0.046,15.781,0.053,15.380,0.048,14.931,0.047,14.746,0.089
10.566306,41.871069,0.548,0.657,20151872,11,46,0.454,0.093,15.146,0.053,15.600,0.076,15.322,0.047,15.011,0.054,14.903,0.077
10.579358,41.875666,0.831,0.666,20151872,7,29,0.587,0.142,16.019,0.089,16.606,0.111,16.254,0.074,15.899,0.095,15.704,0.145
10.579822,41.892428,0.891,0.670,20151872,10,38,0.592,0.111,15.459,0.057,16.051,0.095,15.728,0.068,15.331,0.049,15.212,0.090
10.586035,41.880815,0.942,0.900,20151872,8,34,0.766,0.158,15.871,0.076,16.637,0.139,16.187,0.033,15.694,0.111,15.484,0.079
10.601709,41.872211,0.091,0.086,20151872,12,60,0.667,0.063,11.492,0.043,12.159,0.046,11.792,0.043,11.334,0.044,11.146,0.037
10.671401,41.866257,0.451,0.447,20151872,12,57,0.704,0.085,14.952,0.055,15.656,0.064,15.250,0.056,14.773,0.049,14.550,0.106
10.671421,41.850336,0.098,0.097,20151872,12,60,1.112,0.060,11.343,0.043,12.455,0.042,11.873,0.043,11.029,0.044,10.685,0.046
10.685406,41.881702,1.136,0.722,20151872,3,11,0.861,0.253,16.219,0.026,17.079,0.251,16.598,0.031,15.907,0.048,15.488,0.000
10.685951,41.881565,1.398,0.832,20151872,3,7,0.958,0.106,16.105,0.000,17.063,0.106,16.565,0.041,15.869,0.006,15.722,0.000
10.701784,41.905714,0.572,0.516,20151872,12,55,0.827,0.104,15.117,0.052,15.944,0.090,15.486,0.049,14.828,0.055,14.596,0.073
10.730555,41.910014,1.085,0.982,20121873,3,12,0.530,0.168,16.244,0.127,16.774,0.110,16.469,0.045,16.119,0.092,15.763,0.000
10.721963,41.912427,0.128,0.143,20151872,12,60,1.015,0.074,13.302,0.048,14.317,0.056,13.777,0.045,12.999,0.041,12.705,0.052
10.662907,41.907406,0.415,0.343,20151872,12,59,0.555,0.078,14.485,0.046,15.040,0.062,14.718,0.050,14.374,0.055,14.234,0.061
10.690864,41.905836,0.623,0.597,20151872,11,50,1.067,0.098,15.347,0.065,16.414,0.074,15.887,0.049,15.046,0.046,14.740,0.108
10.616090,41.895108,0.204,0.183,20151872,12,60,0.494,0.069,13.857,0.046,14.352,0.051,14.057,0.049,13.761,0.049,13.676,0.052
10.637414,41.890308,0.113,0.088,20151872,12,60,0.649,0.065,12.875,0.048,13.523,0.045,13.162,0.047,12.730,0.043,12.554,0.054
10.595394,41.907437,0.723,0.714,20121873,2,6,0.594,0.000,16.304,0.000,16.897,0.000,16.708,0.058,16.224,0.000,16.096,0.000
10.868282,41.845035,0.182,0.174,20151872,12,60,0.786,0.049,13.563,0.038,14.349,0.032,13.918,0.039,13.349,0.041,13.155,0.049
10.853300,41.867513,0.955,0.810,20151873,6,24,0.779,0.220,16.201,0.046,16.980,0.215,16.598,0.020,15.964,0.154,15.604,0.060
10.836815,41.890063,0.704,0.943,20151872,8,36,0.625,0.106,15.794,0.043,16.419,0.096,16.115,0.055,15.647,0.082,15.477,0.105
10.902912,41.906546,1.055,1.271,20151872,5,13,0.748,0.193,16.212,0.178,16.960,0.077,16.569,0.074,15.963,0.091,15.830,0.106
10.789820,41.900464,0.841,0.970,20151872,11,40,0.619,0.186,15.900,0.076,16.519,0.170,16.154,0.054,15.726,0.076,15.514,0.066
10.806195,41.915696,0.755,0.882,20151872,11,36,0.702,0.099,15.818,0.066,16.520,0.074,16.180,0.060,15.618,0.069,15.360,0.105
10.760169,41.906381,0.793,0.989,20151872,8,34,0.690,0.152,15.721,0.113,16.411,0.102,16.001,0.061,15.556,0.027,15.423,0.116
10.776348,41.908368,1.089,1.083,20151872,5,19,0.687,0.170,16.382,0.161,17.069,0.054,16.666,0.107,16.245,0.114,15.863,0.000
10.216264,41.464317,0.316,0.418,20151872,10,49,0.456,0.065,14.855,0.038,15.310,0.053,15.045,0.041,14.750,0.033,14.627,0.063
10.225701,41.445618,0.578,0.759,20151872,9,44,0.669,0.078,15.585,0.055,16.255,0.055,15.887,0.038,15.318,0.033,15.092,0.125
10.181836,41.466220,0.793,0.884,20151872,8,34,0.802,0.127,15.649,0.054,16.451,0.115,16.031,0.066,15.433,0.056,15.171,0.098
10.243262,41.485629,0.927,1.026,20151872,7,22,0.789,0.097,16.175,0.050,16.965,0.083,16.600,0.046,15.924,0.057,15.609,0.169
10.166003,41.507994,0.230,0.215,20151872,10,50,0.527,0.052,13.979,0.034,14.507,0.040,14.195,0.046,13.878,0.033,13.754,0.034
10.171269,41.500676,0.541,0.420,20151872,10,50,0.971,0.075,14.502,0.039,15.473,0.064,14.975,0.037,14.154,0.043,13.852,0.048
10.142858,41.506594,0.456,0.488,20151872,10,49,0.653,0.072,15.099,0.035,15.753,0.063,15.409,0.058,14.947,0.039,14.801,0.081
10.142421,41.540411,0.110,0.087,20151872,10,50,0.585,0.051,13.140,0.032,13.725,0.040,13.389,0.043,12.995,0.036,12.850,0.041
10.148968,41.518064,0.543,0.686,20151872,10,45,0.730,0.091,15.308,0.050,16.038,0.076,15.614,0.049,15.114,0.058,14.931,0.103
10.201042,41.541424,0.607,0.506,20151872,10,48,0.518,0.068,14.838,0.050,15.357,0.047,15.051,0.052,14.711,0.041,14.564,0.033
10.213001,41.534485,0.548,0.589,20151872,10,49,0.952,0.061,14.885,0.031,15.837,0.052,15.330,0.053,14.543,0.042,14.290,0.080
10.212264,41.562265,0.793,0.600,20151872,9,38,0.839,0.078,15.344,0.039,16.183,0.067,15.733,0.063,15.110,0.040,14.870,0.064
10.219607,41.552387,0.094,0.097,20151872,10,50,0.453,0.052,12.928,0.031,13.381,0.042,13.114,0.041,12.854,0.032,12.764,0.042
10.186324,41.553485,0.490,0.571,20151872,10,49,0.684,0.068,14.935,0.032,15.619,0.060,15.246,0.051,14.765,0.048,14.608,0.076
10.288265,41.534511,0.528,1.031,20151872,6,21,0.930,0.151,16.205,0.129,17.135,0.077,16.650,0.087,15.993,0.073,15.662,0.127
10.262160,41.578015,0.070,0.056,20151872,10,50,0.827,0.046,11.783,0.027,12.610,0.037,12.170,0.040,11.554,0.037,11.285,0.038
10.271984,41.584195,0.167,0.206,20151872,10,50,0.583,0.047,13.839,0.023,14.422,0.041,14.086,0.040,13.702,0.033,13.562,0.035
10.285018,41.585079,0.644,1.093,20151872,6,22,0.970,0.076,16.251,0.062,17.221,0.044,16.701,0.046,15.831,0.049,15.441,0.099
10.291083,41.577524,0.923,0.876,20151872,8,31,0.930,0.082,16.026,0.064,16.956,0.052,16.383,0.089,15.808,0.045,15.558,0.091
10.348673,41.587800,0.126,0.124,20151872,10,50,0.467,0.047,13.218,0.029,13.685,0.037,13.420,0.040,13.133,0.035,13.047,0.042
10.353187,41.625197,1.048,0.718,20151872,7,23,0.765,0.101,16.096,0.074,16.862,0.069,16.465,0.059,15.954,0.122,15.717,0.063
10.324309,41.626171,0.186,0.188,20151872,10,50,0.604,0.052,13.747,0.031,14.351,0.041,14.008,0.045,13.609,0.031,13.469,0.043
10.342422,41.631974,0.184,0.147,20151872,10,50,0.505,0.049,13.760,0.036,14.265,0.034,13.966,0.043,13.672,0.036,13.565,0.037
10.225345,41.586040,0.855,1.045,20151872,6,20,0.583,0.151,16.326,0.112,16.909,0.101,16.627,0.097,16.311,0.088,15.973,0.000
